source,#,bodyAR,bodyDV,takhrij
ضعيف الجامع، الألباني,2023,إِنَّ هذا العلمَ دينٌ ، فانظروا عمن تأخذونَ دينَكم,ހަމަކަށަވަރުން މިޢިލްމަކީ ދީނެވެ. ފަހެ ތިޔަބައިމީހުން ތިޔަބައިމީހުންގެ ދީން ނަގަނީ ކޮންފަރާތަކުންކަން ބަލާށެވެ.,
عمدة التفسير، أحمد شاكر,1/139,خيرُكُم مَن طالَ عُمرُهُ ، وحسُنَ عملُهُ,ނަބީ ﷺ ޙަދީޘްކުރައްވާފައި ވެއެވެ: ”ތިޔަބައިމީހުންގެ ތެރެއިން އެންމެ ހެޔޮވެގެންވަނީ، އެ މީހެއްގެ އުމުރު ދިގުވެ، އޭނާގެ އަމަލު ހެޔޮވި މީހެކެވެ.“,
عمدة التفسير، أحمد شاكر,1/162,اللهم أَحْسِنْ عاقبتَنا في الأمورِ كلِّها، وأَجِرْنا من خِزْيِ الدنيا وعذابِ الآخرةِ.,އޭ ﷲ އެވެ. އަޅަމެންގެ އެންމެހާ ކަންތައްތަކުގެ ނިމުން ރަނގަޅު ކޮށްދެއްވާށިއެވެ. އަދި ދުނިޔޭގެ ނިކަމެތިކަމާއި، އާޚިރަތުގެ އަޒާބުން އަޅަމެން ރައްކާތެރިކޮށްދެއްވާށިއެވެ.,
غاية المرام، الألباني,117,عَنْ حُذَيْفَةَ بْنِ الْيَمَانِ، قَالَ: نَهَانَا رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ أَنْ نَأْكُلَ وَنَشْرَبَ فِي آنِيَةِ الذَّهَبِ وَالْفِضَّةِ وَأَنْ نَلْبَسَ الْحَرِيرَ وَالدِّيبَاجَ، وَقَالَ: «هِيَ لَهُمْ فِي الدُّنْيَا، وَهِيَ لَنَا فِي الْآخِرَةِ»,"""ޚުޛައިފާ ބުން އަލްޔަމާން ވިދާޅުވިއެވެ. ރަނާއި ރިހީގެ ކަންވާރުން ކެއުމާއި ބުއިން އަދި ފަށުވި ފެރާމުން ފޭރާންލުން ކީރިތި ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އަހަރެމެންނަށް މަނާ ކުރެއްވިއެވެ. އަދި އެކަލޭގެފާނު ވިދާޅުވިއެވެ. އެތަކެއްޗަކީ ދުނިޔޭގައި އެބައިމީހުންނަށް (ކާފިރުންނަށް) ހުރި ތަކެއްޗެވެ. އަދި އަހަރެމެންނަށް އެތަކެތި ހުރީ އާޚިރަތުގައެވެ""",
فتح الباري، ابن رجب,2/119,يخرُجُ من أصلِها أنهارٌ من ماءٍ غيرِ آسِنٍ، وأنهارٍ من لبنٍ لم يتغيرْ طَعمُه، وأنهارٌ من خَمرٍ لذةٍ للشارِبين، وأنهارٌ من عسلٍ مُصَفًّى,ކޯރުތައްވެއެވެ. ހަތަރު ވައްތަރެއްގެ ކޯރުތަ ސުވަރުގޭގައި އެއީ، ރަހައަށް ބަދަލެއް ނާންނަ ފެންކޯރުތަކާއި، ރަހައަށް ބަދަލެއް ނާންނަ ކިރުގެ ކޯރުތަކާއި، ބޯމީހުންނަށް މައްދަތު ލިއްބައިދޭ މަސްތުވުމެއްނެތް ރަލުގެ ކޯރުތަކާއި، ސާފް މައިގެ ކޯރުތަކެވެ.,
فقه السيرة، الألباني,259,قُم يا عمرُ فأجِبْهُ فقُل : اللهُ أعلَى وأجَلُّ . لا سَواءَ . قَتلانا في الجنَّةِ وقتلاكُم في النَّارِ . فقالَ لهُ أبو سفْيانَ : هلمَّ إليَّ يا عمرُ . فقالَ رسولُ اللهِ لعمرَ : ائتِه فانظرْ ما شأنُهُ ، فجاءَه . فقالَ لهُ أبو سفْيانَ : أنشُدُكَ اللهَ يا عمرَ أقتَلْنا محمَّدًا ؟ فقالَ عمرُ : اللَّهمَّ لا ، وإنَّه لَيسمعُ كلامَكَ الآنَ . قالَ : أنتَ عندي أصدَقُ مِن ابنِ قَميئَةَ – وهوَ الَّذي زعمَ أنَّه قتلَ النَّبيَّ - . ثمَّ نادَى أبو سفْيانَ : إنَّه قد كانَ في قتلاكُم مُثلَةٌ ، واللهِ ما رضيتُ ولا سخطتُ ما نهَيتُ ولا أمرتُ .,ދެންأبوسفيان ބުންޏެވެ. އޭ عمر އެވެ. ތިމަންގެ ގާތަށް އަންނާށެވެ! ފަހެ رسول الله ﷺ ޙަދީޘުކުރެއްވިއެވެ. ކަލޭގެފާނު އޭނާގެގާތަށް ވަޑައިގަންނަވާށެވެ! އަދި އޭނާބުނާއެއްޗެއް ބައްލަވާށެވެ! ފަހެ عمر ގެފާނު އޭނާގެގާތަށް ވަޑައިގެންނެވިއެވެ. ފަހެ އެކަލޭގެފާނަށް أبوسفيان ބުންޏެވެ. އޭ عمرއެވެ. ކީރިތިﷲ ހެކިކޮށް ކަލޭގެފާނަށް ބުނަމެވެ. ތިމަންމެނަށް محمد ގަތުލުކުރެވިއްޖެ ހެއްޔެވެ؟ عمر ގެފާނުވިދާޅުވިއެވެ. اللهم :އޭހައްދަވާބޮޑުކުރެއްވި ރަސްކަލާކޮ! ނޫނެކެވެ. ހަމަކަށަވަރުން މިހާރުވެސް ކަލޭގެވާހަކަ އައްސަވާނެއެވެ. އޭނާބުންޏެވެ. ތިމަންގެ ގާތުގައި اِبْنُ قَمْئَة :އިބުނު ގަމުއާގެ ބަހަށްވުރެ ކަލޭގެފާނުގެބަސް މާތެދުކަން ބޮޑެވެ. އަދި މާބޮޑަށްގަބޫލުކުރެވެއެވެ.,
لباب النقول، جلال الدين السيوطي,319,أنَّ الوليدَ بنَ المغيرةِ جاء إلى النَّبيِّ صلَّى اللهُ عليه وسلَّم فقرأ عليه القرآنَ فكأنَّه رقَّ له ، فبلغ ذلك أبا جهلٍ فأتاه فقال : يا عمِّ إنَّ قومَك يريدون أن يجمعوا لك مالًا ليُعطوكه ، فإن أتيتَ محمَّدًا لتعرِضَ لَما قبِله، قال : لقد علِمتْ قريشٌ أنِّي من أكثرِها مالًا ، قال : فقُلْ فيه قولًا يبلغُ قومَك أنَّك منكِرٌ له وأنَّك كارهٌ له . فقال : وماذا أقولُ فواللهِ ما فيكم رجلٌ أعلمَ بالشِّعرِ منِّي ، ولا برجزِه ولا بقصيدِه منِّي ، ولا بأشعارِ الجنِّ ، واللهِ ما يُشبهُ الَّذي يقولُ شيئًا من هذا ، واللهِ إنَّ لقولِه لحلاوةً ، وإنَّ عليه لطلاوةً ، وإنَّه لمنيرٌ أعلاه مشرقٌ أسفلُه ، وإنَّه ليعلو وما يُعلَى عليه ، وإنَّه ليُحطِّمُ ما تحته قال : لا يرضَى عنك قومُك حتَّى تقولَ فيه ، قال : فدَعْني حتَّى أفكِّرَ ، فلمَّا فكَّر قال : هذا سحرٌ يُؤثرُ يَأثرُه عن غيرِه ، فنزلت : ذَرْنِي وَمَنْ خَلَقْتُ وَحِيدًا,އަލްވަލީދު ބުނުލް މުޣީރާ އަކީ ގުރައިޝުންގެ ބޮޑުންގެ ތެރޭ ކަމުވޮށިވެގެންވާ ހަރު މީހެކެވެ. އޭނާގެ ވިސްނުން­ތެރި­ކަމަށް­ޓަކައި ރައިޙާނަތު ގުރައިޝްގެ ލަގަބު އޭނާއަށް ދެވިފަައި ވެއެވެ. އޭނާ ގުރުއާނުގެ ވާހަކަ އޮޅުން­ފިލުވުމަށް­ޓަކައި އަބޫބަކުރުގެފާނުގެ އަރިހަށް އެއްދުވަހަކު ޒިޔާރަތްކުރިއެވެ. ދެން އެވާހަކަތައް އަހާފައި އެއާމެދު އަޖާއިބުވެގެން ބުންޏެވެ. ”އިބްނު އަބީ ކަބްސާ (އެބަހީ ﷲގެ ރަސޫލާ ﷺ) މި ކިޔާ ބަސްތަކަކީ ކޮންފަދަ އަޖައިބު ބަސްތަކެއް ހެއްޔެވެ! ﷲ ގަންދީ ބުނަމެވެ. އެއީކީ ޅެމެއް ނޫނެވެ. ސިޙުރެއް ވެސް ނޫނެވެ. އަދިކިޔެއް، އެއީ މޮޔަގޮވުމެއް ވެސް ނޫނެވެ. ހަމަކަށަވަރުންވެސް މިއީ މާތްރަސްކަލާނގެ ބަސްފުޅުތަކެކެވެ.“ ދެން އޭނާ މާތް ނަބިއްޔާ ﷺ ގެ އަރިހަށް ޒިޔާރަތްކުރިއެވެ. ދެން އެކަލޭގެފާނު އޭނާއަށް ގުރުއާން ކިޔައިދެއްވިއެވެ. ރަސޫލު ﷲ ﷺ ކީރިތި ގުރްއާނުގެ އާޔަތްތައް ކިޔަވާވިދާޅުވާ އަޑުފުޅު އިވިފައި އޭނާގެ ހިތް އެޔަށް ލެނބުނު ފަދައެވެ. އެއަށްފަހު އޭނާ ބުންޏެވެ: ”ﷲ ގަންދީ ބުނަމެވެ. ހަމަކަށަވަރުން ވެސް އެކަލޭގެފާނުގެ އަރިހުން ބަސްފުޅުތަކެއް އަހައިފީމެވެ. މި އަޑުއިވުނު ބަސްފުޅުތަކަކީ އިންސިއެއްގެ ބަސްތަކެއް ނޫނެވެ. ޖިންނިއެއްގެ ބަސްތަކެއްވެސް ނޫނެވެ. އަދި ހަމަކަށަވަރުން އެއަށް ފޮނިމީރުކަމެއް ލިބިގެން ވެއެވެ. އޭގައި ފަޞާޙަތްތެރިކަމާއި ރިވެތިކަން ވެއެވެ. އެއީ މަތިވެރިވެގެންދާ ބަސްފުޅުތަކެކެވެ. އޭގެ މައްޗަކަށް އެހެންއެއްޗަކަށް ކުރިއެއް ނުހޯދޭނެއެވެ. މިއީކީ އިންސާނަކަށް ބުނެވޭނޭ ބަސްތަކެއް ނޫނެވެ.“ ދެން މި ވާހަކަތައް ގުރައިޝުން އަހައިގެން ބުނެފިއެވެ. ވަލީދު އަހަރެމެންގެ ދީން ދޫކޮށްލައިފިއެވެ. ގުރައިޝުންގެ އެންމެން ވެސް ދީން ދޫކޮށްލާނެއެވެ. އަބޫ ޖަހުލު ބުންޏެވެ. ”އޭނާގެ ކަންތައް އަހަންނަށް ދޫކޮށްލާށެވެ. އަހުރެން އެ ކަންތައް ހަމަޖައްސަފާނަމެވެ.“ ދެން އަބޫޖަހުލު ވަރަށް ހިތާމަވެރި މޫނަކާއިގެން ވަލީދުގެ ގެއަށް ހިނގައްޖެއެވެ. ދެން ވަލީދު އެހިއެވެ. ”ކަލޭ މާ ދެރަވެފައި ތިޔަހުރީ ކިއްވެފައިހެއްޔެވެ؟“ އަބޫ ޖަހުލު ބުންޏެވެ. ”ހިތާމަ ނުކުރާންވީ ހީއްވެހޭ؟ އޭ ބޮޑުބޭބޭއެވެ! ތިބާގެ ގައުމުގެ މީހުން އެއުޅެނީ ތިބާއަށް މުދާތަކެއް އެއްކުރަން ވެގެންނެވެ.“ ބުންޏެވެ: ”އެއީ ކީއްވެގެން ހެއްޔެވެ؟“ ”ތިބާއަށް ދޭން ވެގެންނެވެ. ގުރައިޝުން މުދާ އެ އެއްކުރަނީ ތިބާގެ މުސްކުޅި ޢުމުރުގައި އެހީތެރިވުމުގެ ގޮތުންނެވެ. އެމީހުން ބުނާ ގޮތުގައި މުޙައްމަދުގެ ވާހަކަ ތިބާ ޒީނަތްތެރިކޮށްފީމުއެވެ. އަދި އިބްނު އަބީ ކަބްސާއާއި އިބްނު އަބީ ގުޙާފާގެ ގެއަށް ތިޔަ ދަނީ އެދެމީހުން ކައިފައި ބާކީ ހުންނަ އެތިކޮޅު ހޯދާށެވެ.“ ދެން މި ވާހަކަ އަހައިފައި ވަލީދު ވަލީދު ވަރަށް ރުޅިގަދަވެއްޖެއެވެ. އަދި ބުންޏެވެ. ”އަހަރެންގެ ތިމާގެ މީހުން ތިފަދައިން ވާހަކަ ދެއްކީހެއްޔެވެ! ގުރައިޝުންކުރެ އެންމެ މުއްސަނދި މީހަކީ އަހަރެން ކަން ގުރައިޝުން ދަންނާނެއެވެ. އަދި އަހަރެންގެ މުދަލުގެ ގިނަކަން ކަލޭމެންނަށް ރަނގަޅަށް އެނގޭނއެވެ.“ ދެން އަބޫޖަހުލު ބުންޏެވެ. ”އެ ގުރްއާނަށް ތިބާ އިންކާރު ކުރާކަމާއި، މުޙައްމަދު އެ ދައްކާ ވާހަކަތަކާމެދު ކަލޭ ނުރެހޭކަން ގައުމުގެ މީހުންނަށް އެނގޭފަދަ ބަހެއް ތިބާ ވާނީ ބުނާށެވެ!“ ބުންޏެވެ: ”އަހުރެން ބުނާނީ ފަހެ ކީކޭ ހެއްޔެވެ؟ ﷲ ގަންދީ ބުނަމެވެ. ކަލޭމެންގެ ތެރޭގައި ޅެންވެރިކަމަށް އަހަންނަށްވުރެ މޮޅު މީހަކު ނުވެއެވެ. އޭގެ ވަޒަަންތަކާއި ޅެން ކިޔާގޮތާއި އެކި ޅެންބައިތަކާއި ޖިންނީންގެ ޅެމަށްދާންދެން ވެސް އަހަންނަށް ވުރެ މޮޅަށް އެނގޭ މީހަކު ނުވެއެވެ. ﷲ ގަންދީ ބުނަމެވެ. މުޙައްމަދު އެ ކިޔާ ތަކެއްޗަކީ މިޒާތުގެ އެއްޗެއް ނޫނެވެ. އޭނާ އެކިޔާ ތަކެތީގައި ފޮނިމީރުކަަމެއް ވެއެވެ. އޭއިން އޭގެ ދަށުގައި ވާތަކެތި ޗިސްޗިސްކޮށްލައެވެ. އެއީ އެހެން ތަކެތީގެ މައްޗަށް މަތިވެރިވެގެންވާ އެއްވެސް އެއްޗަކަށް އޭގެ މައްޗަށް ގަދަވެނުގަނެވޭ އެއްޗެކެވެ.“ އަބޫޖަހުލު ބުންޏެވެ. ﷲ ގަންދީ ބުނަމެވެ. ކަލޭ މުޙައްމަދާ ބެހޭ ގޮތުން އެއްޗެއް ނުބުނަނީސް ކަލޭގެ ގައުމުގެ މީހުން ކަލެޔާމެދު ނުރުހޭނެއެވެ. ބުންޏެވެ. އެހެން ވެއްޖެއްޔާ އަހަރެން ވިސްނާ ފިކުރުކޮށްލަން ވަގުތުކޮޅެއް ދޭށެވެ. ދެން އޭނާ ވިސްނުމަށްފަހު ގުރައިޝުން ސައްލާކުރާ ދާރުއްނަދުވާއަށް ހިނގައްޖެއެވެ. އޭރު ގުރައިޝުން ތިބީ ޙައްޖު މޫސުމުގައި ޢަރަބީންގެ އެކި ހިސާބުތަކުގެ މީހުން މައްކާއަށް އައިސް މުޙައްމަދުގެފާނާ ތަބާވެދާނެތީ އެކަލޭގެފާނާ ބެހޭ ގޮތުން އެންމެން އެއްބަހެއް ކިޔުމަށްޓަކައި އެންމެންގެ ރައުޔުތައް ހޯދަންވެގެންނެވެ. އެއްބަޔަކު ބުންޏެވެ. އެއީ ދޮގުވެރިއެކެވެ. އަނެއްބަޔަކު ބުންޏެވެ. އެކީ ޝާޢިރެކެވެ. އަނެއްބަޔަކު ބުންޏެވެ. އެކީ ކާހިނެކެވެ. އަނެއްބަޔަކު ބުންޏެވެ. އެއީ މޮޔައެކެވެ. ވަލީދު އިނީ މި ވާހަކަތަކަށް ވިސްނައި ފިކުރުކުރުމަށެވެ. ދެން ބޮޑާވެގެންފައި އޭނާ ބުންޏެވެ. ކަލޭމެން ތިކިޔަނީ އޭނާއަކީ މޮޔައެއްކަމުކައެވެ. އޭނާ ދުވަހަކުވެސް މޮޔައިން ކުރާކަހަލަ ކަމެއް ކުރަނިކޮށް ދެކުނިންހެއްޔެވެ؟ އެމީހުން ބުންޏެވެ. ﷲ ގަންދީބުނަމެވެ. ނުދެކެމެވެ. އޭނާ ބުންޏެވެ. ކަލޭމެން ތިޔަ ދަޢުވާކުރަނީ އޭނާއަކީ ޅެންވެރިއެއް ކަމުގައެވެ. އޭނާ ދުވަހަކުވެސް ޅެމެއް ކީއަޑު ކަލެމެން އެހިންހެއްޔެވެ؟ އެމީހުން ބުންޏެވެ. ﷲ ގަންދީބުނަމެވެ. ނާހަމެވެ. އޭނާ ބުންޏެވެ. ކަލޭމެން ތިޔަ ބުނާ ގޮތުގައި އޭނާއަކީ ދޮގުވެރިއެކެވެ. އޭނާގެ ކިބައިން ދުވަހަކުވެސް ދޮގެއް ކަލޭމެންނަށް ތަޖުރިބާކުރެވުނު ހެއްޔެވެ؟ އެމީހުން ބުންޏެވެ. ﷲ ގަންދީބުނަމެވެ. ނޫނެކެވެ. އޭނާ ބުންޏެވެ. ކަލޭމެން ތިކިޔަނީ އޭނާއަކީ ކާހިނެއް ކަމުގައެވެ. އޭނާ ދުވަހަކުވެސް ކާހިނުކަން ކުރިތަން ކަލޭމެން ދެކުނިން ހެއްޔެވެ؟ އަހަރެމެންނަން ފެންނަނީ ކާހިނުން ޒާތްޒާތުގެ ބަނދިވަރުތަކާއި ހާސަރުތައް ކިޔާތަނެވެ. ތިޔައިންކުރެ އެކަކު ވެސް އޭނާގެ ކިބައިން އެފަދަ ކަމެއް ދުށިންހެއްޔެވެ؟ އެމީހުން ބުންޏެވެ. ﷲ ގަންދީބުނަމެވެ. ނުދެކެމެވެ. ދެން ގުރައިޝުން ވަލީދަށް ބުންޏެވެ. އެހެންވެއްޖެއްޔާ ދެން އަހަރެމެން ކިޔަންވީ ކީކޭހެއްޔެވެ؟ ދެން އޭނާ ދޭނޭ ޖަވާބަކާމެދު ބަލައި ވިސްނިއެވެ. ދެން އޭނާ މޫނު ކުނިކޮށްލުމަށްފަހު ބުންޏެވެ. އެއި ސިހުރުވެރިއެކެވެ. މީހާއާއި އޭނާގެ އަނބިދަރިންނާއި އަޅުންނާ ދެމެދު އޭނާ ބައިބައިކުރާތީ ކަލޭމެންނަށް ފެންނާނެއެވެ. މިކަމާ ގުޅިގެން އަންނަނިވި އާޔަތްތައް ﷲ ބާވައިލެއްވިއެވެ. ذَرۡنِي وَمَنۡ خَلَقۡتُ وَحِيدٗا ١١ وَجَعَلۡتُ لَهُۥ مَالٗا مَّمۡدُودٗا ١٢ وَبَنِينَ شُهُودٗا ١٣ وَمَهَّدتُّ لَهُۥ تَمۡهِيدٗا ١٤ ثُمَّ يَطۡمَعُ أَنۡ أَزِيدَ ١٥ كَلَّآۖ إِنَّهُۥ كَانَ لِأٓيَٰتِنَا عَنِيدٗا ١٦ سَأُرۡهِقُهُۥ صَعُودًا ١٧ إِنَّهُۥ فَكَّرَ وَقَدَّرَ ١٨ فَقُتِلَ كَيۡفَ قَدَّرَ ١٩ ثُمَّ قُتِلَ كَيۡفَ قَدَّرَ ٢٠ ثُمَّ نَظَرَ ٢١ ثُمَّ عَبَسَ وَبَسَرَ ٢٢ ثُمَّ أَدۡبَرَ وَٱسۡتَكۡبَرَ ٢٣ فَقَالَ إِنۡ هَٰذَآ إِلَّا سِحۡرٞ يُؤۡثَرُ ٢٤ إِنۡ هَٰذَآ إِلَّا قَوۡلُ ٱلۡبَشَرِ ٢٥ سَأُصۡلِيهِ سَقَرَ ٢٦ ހަމައެކަނި ތިމަންރަސްކަލާނގެ ހެއްދެވި މީހާ، ކަލޭގެފާނު ތިމަންރަސްކަލާނގެއަށް ދޫކޮށްލައްވާށެވެ! (11) އަދި ގިނަވެގެންވާ މުދަލާއި ކައިރީގައި ތިބޭނެ ފިރިހެންދަރިން، ތިމަންރަސްކަލާނގެ އޭނާޔަށް ދެއްވީމެވެ. (12–13) އަދި (ދުނިޔޭގެ ހުރިހާ ކަމެއް) ތަނަވަސްކޮށްދެއްވައި، އޭނާޔަށް ފަސޭހަކޮށްދެއްވީމެވެ. (14) ދެންވެސް އޭނާ އެދެނީ، ތިމަންރަސްކަލާނގެ އިތުރުކޮށްދެއްވުމަށެވެ. (15) ހަމަހިލާ އެހެންނަކުން ނުވާނެއެވެ. ހަމަކަށަވަރުން، އޭނާވީ، ތިމަންރަސްކަލާނގެ އާޔަތްތަކަށް ދެކޮޅުހަދާ މީހެއް ކަމުގައެވެ. (16) ނިކަންހުރެ ތިމަންރަސްކަލާނގެ، ގަދަފަދަވެގެންވާ ޢަޛާބަކަށް ކުރިމަތިލުމަށް އޭނާއަށް ޖައްސަވާހުށީމެވެ. (17) ހަމަކަށަވަރުން، އޭނާ ވިސްނައި ފިކުރު ކޮށް ރޭވިއެވެ. (18) ފަހެ، އޭނާޔަށް ލަޢުނަތް ލެއްވިއެވެ. އޭނާ ރޭވީ ކޮންފަދައަކުން ހެއްޔެވެ؟ (19) ދެން އޭނާޔަށް ލަޢުނަތް ލެއްވިއެވެ. އޭނާ ރޭވީ ކޮންފަދައަކުން ހެއްޔެވެ؟ (20) ދެން އޭނާ ބަލައި ވިސްނިއެވެ. (21) ދެން އޭނާ މޫނު ކުނިކޮށްލިއެވެ. އަދި މޫނު ހެދިއެވެ. (22) ދެން އޭނާ ފުރަގަސްދިނެވެ. އަދި ބޮޑާވެގަތެވެ. (23) ފަހެ، އޭނާ ބުންޏެވެ. ޖާދޫގަރުންގެ ކިބައިން އައިސްފައިވާ ޖާދޫއެއް ކަމުގައި މެނުވީ މި ގުރްއާން ނުވެއެވެ. (24) އާދަމުގެދަރިންގެ ބަސްކަމުގައި މެނުވީ މި ގުރްއާން ނުވެއެވެ. (25) ނިކަންހުރެ ތިމަންރަސްކަލާނގެ އޭނާ ނަރަކަޔަށް ވައްދަވާހުށީމެވެ. (26),
لترغيب والترهيب، المنذري ,3/230,والذي نفْسُ محمَّدٍ صلَّى اللهُ عليه وسلَّمَ بيدِهِ لَتأمُرُنَّ بالمعروفِ ولَتَنهَوُنَّ عنِ المُنكَرِ، ولَتأخُذُنَّ على يَدَيِ السَّفيهِ، ولَتأطُرُنَّهُ على الحقِّ أَطْرًا، أو لَيضرِبَنَّ اللهُ قُلوبَ بعضِكم على بعضٍ، ويلعَنَكم كما لعَنهم.,"އިބްނު މަސްޢޫދުގެ އަރިއަހުން ރިވާވެގެންވާ ޙަދީޘެއްގެ މާނައިގައިވެ އެވެ. ނަބިއްޔާ (ޞ) ޙަދީޘްކުރެއްވި އެވެ. ""ތިމަން ނަބިއްޔާގެ ނަފްސުފުޅު އެފަރާތްޕުޅުގެ މިލްކުގައިވާ އިލާހު ގަންދެއްވައި ހުވާކުރައްވަމެވެ. ހަމަކަށަވަރުން ތިޔަބައި މީހުން ހެޔޮކަންތަކަށް އަމުރުކުރާނެ އެވެ. އަދި ތިޔަބައި މީހުން ނުބައިކަން ނަހީކުރާނެ އެވެ. އަދި ތިޔަބައި މީހުން ބުއްދި މަދު މީހާގެ އަތުގައި ހިފަހައްޓާނެ އެވެ. އަދި ތިޔަބައި މީހުން ރުޖޫޢަކުރުމަކުން އޭނާ ޙައްގަށް ރުޖޫޢަކުރާނެ އެވެ. ނުވަތަ (އެހެން ނޫންނަމަ)، الله ތިޔަބައި މީހުންގެ ތެރެއިން ބައެއްގެ ހިތްތައް އަނެއް ބައެއްގެ މައްޗަށް ޖައްސަވާނެ އެވެ. (އެބަހީ: ހިތްތައް މަސްހުނި ކުރައްވާނެ އެވެ.) ދެން އެއަށްފަހު (الله) އެބައި މީހުންނަށް ލަޢުނަތް ލެއްވި ފަދައިން ތިޔަބައި މީހުންނަށް ލަޢުނަތް ލައްވާނެ އެވެ.""",
لطائف المعارف، ابن رجب,348,وقالَ مُعَلَّى بنُ الفَضْلِ: كانوا يَدْعونَ الله ‌ستَّةَ ‌أشهرٍ ‌أنْ ‌يُبَلِّغَهُمْ ‌رمضانَ، ثمَّ يَدْعونَهُ ستَّةَ أشهرٍ أنْ يُتَقَبَّلَ منهُم,މުޢައްލާ ބިން ފަޟްލު ވިދާޅުވިއެވެ: (ސަލަފުންގެ) ބޭކަލުން ރަމަޟާން މަހާ ހިސާބަށް ފޯރުކޮށްދެއްވުން އެދި ހަ މަސްދުވަހު ﷲ އަށް ދުޢާކުރެއެވެ. އެއަށްފަހު ހަ މަސްދުވަހު އެ ބޭކަލުންގެ ކިބައިން ގަބޫލު ކުރެއްވުން އެދި އެ ބޭކަލުން އެ އިލާހަށް ދުޢާކުރެއެވެ.,
لطائف المعارف، ابن رجب,376,وعن الحسن، قال: إنَّ الله جَعَلَ شَهْرَ ‌رمضانَ ‌مضمارًا لخلقه يستبِقُون فيه بطاعتِه إلى مَرْضَاتِه، فَسَبَقَ قَوْمٌ ففازوا، وتخلَّف آخرون فخابُوا. فالعجَب من اللاعِب الضَّاحِك في اليوم الذي يفوز فيه المحسنون ويخسر فيه المبطِلُون,އަދި ޙަސަން (އަލްބަޞްރީ) ވިދާޅުވިއެވެ: ހަމަކަށަވަރުން ﷲ ރަމަޟާން މަސް ލެއްވެވީ އެ އިލާހުގެ ޚަލްގުތަކުން ވާދަކުރާ މައިދާނެއްގެ ގޮތުގައެވެ. އެބައިމީހުން އެތާ ވާދަކުރަނީ، އެ އިލާހަށް ކިޔަމަންވެގެން، އެ އިލާހުގެ ރުއްސެވުން ހޯދުމަށެވެ. ދެން ފަހެ ބަޔަކު މީހުން ކުރިއަރާ މޮޅުވެއެވެ. އަދި އެހެން ބަޔަކު ފަހަތަށް ޖެހި ދެރަވެއެވެ. ފަހެ އެ ދުވަހެއްގައި ހެޔޮ ކަންތައް ކުރާ މީހުން ކާމިޔާބުވެ، އަދި ބާތިލު ކަންތައް ކުރާ މީހުން ބަލިވާ ދުވަހު، ކުޅެމަޖާކޮށް ހޭންހުރި މީހާގެ އަޖައިބުކަމާއެވެ.,
لقط اللآلئ المتناثرة، الزبيدي,161,"""نَضَرَ اللهُ امرأً سَمِعَ مَقالَتي فوَعاها، فأدَّاها إلى مَن لم يَسمَعْ؛ فرُبَّ حامِلِ فِقهٍ غَيرِ فَقيهٍ، ورُبَّ حامِلِ فِقهٍ إلى مَن هو أفقَهُ منه."" وزادَ في كَثيرٍ مِن طُرُقِه: ثلاثٌ لا يُغِلُّ عليهنَّ قَلبُ المُؤمِنِ: إخلاصُ العَمَلِ للهِ، وطاعةُ ذوي الأمْرِ، ولُزومُ جَماعةِ المُسلِمينَ. وفي أوَّلِه مِن كَثيرٍ مِن طُرُقِه: خَطَبَنا بمَسجِدِ الخَيفِ بمِنًى.",ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާގެ ބަސްފުޅު އަޑުއަހައި، އެ ދަސްކޮށް، ދެން އެ ބަސްފުޅު އަހައިފާ ނުވާ މީހަކަށް ފޯރުކޮށްދީފި މީހާގެ މޫނު އުޖާލާ ކުރައްވާށިއެވެ. އެހެނީ، ފަހަރެއްގައި ފިގްހެއް އުފުލާ މީހަކު، ފަގީހަކަށް ނުވެދާނެއެވެ. (އެބަހީ: އިލްމެއް ރައްކާކޮށް ނަގުލުކުރާ މީހަކު، އެ ރަނގަޅަށް ފަހުމްވާ އިލްމުވެރިއަކަށް ނުވެދާނެއެވެ.) އަދި ފަހަރެއްގައި ފިގްހެއް އުފުލާ މީހަކު، އޭނާއަށް ވުރެ (ބޮޑަށް ފަހުމްވާ) ފިގްހުވެރިއަކަށް އެ ފޯރުކޮށްދީފާނެއެވެ. ތިން ކަމެއްގައި މުއުމިނެއްގެ ހިތެއް ޚިޔާނާތްތެރިއެއް ނުވާނެއެވެ. (އެބަހީ: ހަގީގީ މުއުމިނަކު އެ ކަންކަމުގައި ބޭވަފާތެރިއެއް ނުވާނެއެވެ.) އެއީ ﷲ އަށް އަމަލުތައް އިޚްލާސްތެރި ކުރުމެވެ. އަދި ވެރިންނަށް ކިޔަމަންވުމެވެ. އަދި މުސްލިމުންގެ ޖަމާއަތަށް ލާޒިމުވުމެވެ.“,
مجمع الزوائد، الهيثمي,10/188,أنَّ ابنَ مسعودٍ كان يدعو اللهمَّ زِدْني إيمانًا ويقينًا وفَهْمًا أو قال عِلْمًا,"""އަޅުގެ ވެރިރަސްކަލާކޮ! މިއަޅާ އަށް ޢިލްމާއި އީމާންކަމާއި ޢަގީދާގެ ޔަގީންކަން އިތުރު ކޮށްދެއްވާނދޭވެ!""",
