source,#,bodyAR,bodyDV,takhrij
سنن أبي داود,2899,«مَنْ تَرَكَ كَلًّا فَإِلَيَّ» وَرُبَّمَا قَالَ: «إِلَى اللَّهِ وَإِلَى رَسُولِهِ، وَمَنْ تَرَكَ مَالًا فَلِوَرَثَتِهِ، وَأَنَا وَارِثُ مَنْ لَا وَارِثَ لَهُ، أَعْقِلُ لَهُ وَأَرِثُهُ، وَالْخَالُ وَارِثُ مَنْ لَا وَارِثَ لَهُ، يَعْقِلُ عَنْهُ وَيَرِثُهُ»,"""ޚަރަދުކޮށް ބަލަހަށްޓަން ޖެހޭ ފަރާތްތަކެއް ދޫކޮށްފައި މީހަކު މަރުވެއްޖެނަމަ، އެބަޔަކު ވާނީ ތިމަންކަލޭގެފާނަށެވެ. (އެކަލޭގެފާނު ވިދާޅުވިކަމަށް ވެދާނެއެވެ. ﷲއާއި އެކަލާނގެ ރަސޫލާއަށެވެ.) އަދި މުދަލެއް ދޫކޮށްފައިވާނަމަ އެވަނީ ވާރުތަވެރިންނަށެވެ. ވާރުތަވެރިޔާ ނެތް މީހާގެ ވާރުތަވެރިޔަކީ ތިމަންކަލޭގެފާނެވެ. އޭނާގެ ފަރާތުން ދިޔަ އަދާކުރާނީ ތިމަންކަލޭގެފާނެވެ. އަދި އޭނާގެ ވާރުތަވެރިއަކީ ވެސް ތިމަންކަލޭގެފާނެވެ.""",
سنن أبي داود,3106,مَن عاد مريضًا لم يَحضُرْ أجَلُهُ فقال عنده سَبْعَ مِرَارٍ: أسأَلُ اللهَ العظيمَ رَبَّ العَرْشِ العظيمِ أنْ يشفيَكَ، إلَّا عافاه اللهُ مِن ذلك المَرَضِ.,"""އެއްވެސް މީހަކު، މަރަށް އަދި ޙާޟިރުނުވާ ބަލިމީހަކަށް ޒިޔާރަތްކޮށް މިފަދައިން (أَسْأَلُ اللهَ الْعَظِيمَ رَبَّ الْعَرْشِ الْعَظِيمِ أَنْ يَشْفِيَكَ) ހަތްފަހަރު އޭނާއަށް ދުއާކޮށްދީފިނަމަ އޭނާއަށް ޢާފިޔަތު ލިބޭނެއެވެ.""",
سنن أبي داود,3116,"عَنْ مُعَاذِ بْنِ جَبَلٍ، قَالَ قَالَ رَسُولُ اللَّهِ ﷺ "" مَنْ كَانَ آخِرُ كَلاَمِهِ لاَ إِلَهَ إِلاَّ اللَّهُ دَخَلَ الْجَنَّةَ ""","މުޢާޛް ބިން ޖަބަލް ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ""އެމީހެއްގެ ފަހު ބަހަކަށް لاَ إِلَهَ إِلاَّ اللَّهُ ވެއްޖެމީހާ ސުވަރުގެ ވަދެއްޖެއެވެ.""",
سنن أبي داود,3264,عَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ، قَالَ: كَانَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ إِذَا اجْتَهَدَ فِي الْيَمِينِ، قَالَ: «وَالَّذِي نَفْسُ أَبِي الْقَاسِمِ بِيَدِهِ»,""" އަބޫ ސައީދުލްޚުދްރީގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ޚާއްޞަ ގޮތެއްގައި ވަކިކަމަކަށް ބާރުލައްވާ ހިނދު ކީރިތި ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ މިފަދައިން ހުވާކުރައްވައެވެ. وَالَّذِي نَفْسُ أَبِي الْقَاسِمِ بِيَدِهِ ""އެފަރާތެއްގެ ބާރުފުޅުގެ ދަށުގައި ތިމަންނަގެ ފުރާނަވާ ފަރާތް ގަންދެއްވަމެވެ.""",
سنن أبي داود,3383,""" إِنَّ اللَّهَ يَقُولُ: أَنَا ثَالِثُ الشَّرِيكَيْنِ مَا لَمْ يَخُنْ أَحَدُهُمَا صَاحِبَهُ، فَإِذَا خَانَهُ خَرَجْتُ مِنْ بَيْنِهِمَا ""","""ހަމަކަށަވަރުން ﷲ (ގުދުސިއްޔަ ޙަދީޘެއްގައި) ވަހީކުރެއްވިއެވެ."" އެކަކު އަނެކަކަށް ޚިޔާނާތްތެރި ނުވާހާ ހިނދެއްގައި ތިމަން ރަސްކަލާނގެއީ ބައިވެރިވާ ދެމީހުންގެ ތިންވަނަފަރާތެވެ. ފަހެ ޚިޔާނާތްތެރިވެއްޖެނަމަ އެބައިމީހުންނާއި ތިމަންރަސްކަލާނގެ ވަކިވޮޑިގެންފާ ހުށީމެވެ.""",
سنن أبي داود,3462,"عَنِ ابْنِ عُمَرَ، قَالَ سَمِعْتُ رَسُولَ اللَّهِ صلى الله عليه وسلم يَقُولُ ‏ ""‏ إِذَا تَبَايَعْتُمْ بِالْعِينَةِ وَأَخَذْتُمْ أَذْنَابَ الْبَقَرِ وَرَضِيتُمْ بِالزَّرْعِ وَتَرَكْتُمُ الْجِهَادَ سَلَّطَ اللَّهُ عَلَيْكُمْ ذُلاًّ لاَ يَنْزِعُهُ حَتَّى تَرْجِعُوا إِلَى دِينِكُمْ ‏""‏ ‏.‏ قَالَ أَبُو دَاوُدَ الإِخْبَارُ لِجَعْفَرٍ وَهَذَا لَفْظُهُ ‏.‏",ތިޔަބައިމީހުން ޢީނާގެ(ރިބާގެ ވިޔަފާރިއެއް، އެއްޗެއް ވިއްކާފައި އެޔަށްވުރެ ކުޑައަގެއްގައި ވިއްކިމީހާގެ އަތުން ގަތުން) ވިޔަފާރިއަށް ތަބާވެ، އަދި ގެރީގެ ނިގޫތައް ނަގައި(އެބަހީ ދަނޑުވެރިކަމަށް ފަސްގަނޑު ޖެހުމަށްޓަކައި) އަދި ދަނޑުވެރިކަމަށް ރުހި އަދި ޖިހާދު ދޫކޮށްލައިފިނަމަ، ﷲ ތިޔަބައިމީހުންގެ މައްޗަށް ނިކަމެތިކަން ވެރިކުރައްވާނެއެވެ. އަދި ތިޔަބައިމީހުންގެ ދީނަށް ރުޖޫޢަވެއްޖައުމަށް ދާންދެން އެކަން ނުފިއްލަވާ ހުއްޓެވެ.,
سنن أبي داود,3462,"عَنِ ابْنِ عُمَرَ، قَالَ سَمِعْتُ رَسُولَ اللَّهِ ﷺ يَقُولُ "" إِذَا تَبَايَعْتُمْ بِالْعِينَةِ وَأَخَذْتُمْ أَذْنَابَ الْبَقَرِ وَرَضِيتُمْ بِالزَّرْعِ وَتَرَكْتُمُ الْجِهَادَ سَلَّطَ اللَّهُ عَلَيْكُمْ ذُلاًّ لاَ يَنْزِعُهُ حَتَّى تَرْجِعُوا إِلَى دِينِكُمْ","އިބުނު ޢުމަރު ރަޟިޔަﷲ ޢަންހުމާގެ ކިބައިން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ: ""ތިޔަބައިމީހުން ޢީނާގެ(ރިބާގެ ވިޔަފާރިއެއް، އެއްޗެއް ވިއްކާފައި އެޔަށްވުރެ ކުޑައަގެއްގައި ވިއްކިމީހާގެ އަތުން ގަތުން) ވިޔަފާރިއަށް ތަބާވެ، އަދި ގެރީގެ ނިގޫތައް ނަގައި(އެބަހީ ދަނޑުވެރިކަމަށް ފަސްގަނޑު ޖެހުމަށްޓަކައި) އަދި ދަނޑުވެރިކަމަށް ރުހި އަދި ޖިހާދު ދޫކޮށްލައިފިނަމަ، ﷲ ތިޔަބައިމީހުންގެ މައްޗަށް ނިކަމެތިކަން ވެރިކުރައްވާނެއެވެ. އަދި ތިޔަބައިމީހުންގެ ދީނަށް ރުޖޫޢަވެއްޖައުމަށް ދާންދެން އެކަން ނުފިއްލަވާ ހުއްޓެވެ",
سنن أبي داود,3535,"""أَدِّ الْأَمَانَةَ إِلَى مَنِ ائْتَمَنَكَ، وَلَا تَخُنْ مَنْ خَانَكَ""","""އަމާނާތް ކަލޭ އާއި ހަވާލުކުރިމީހާއަށް އޭނާގެ އަމާނާތް އަދާކުރާށެވެ. އަދި ކަލެއަށް ޚިޔާނާތްތެރިވި މީހަކަށްވެސް ކަލޭ ޚިޔާނާތްތެރިނުވާށެވެ.""",
سنن أبي داود,3580,حَدَّثَنَا أَحْمَدُ بْنُ يُونُسَ، نَا ابْنُ أَبِي ذِئْبٍ، عَنِ الْحَارِثِ بْنِ عَبْدِ الرَّحْمَنِ، عَنْ أَبِي سَلَمَةَ، عَنْ عَبْدِ اللهِ بْنِ عَمْرٍو قَالَ: لَعَنَ رَسُولُ اللهِ ﷺ الرَّاشِيَ وَالْمُرْتَشِيَ.,ޢަބްދު ﷲ ބިން ޢަމްރު ރިވާ ކުރެއްވިއެވެ: ރިޝްވަރު ދޭ މީހާއާއި ރިޝްވަތުގައި ހިފާ މީހާއަށް ރަސޫލު ﷲ ﷺ ލަޢުނެތް ލެއްވިއެވެ.,
سنن أبي داود,3580,حَدَّثَنَا أَحْمَدُ بْنُ يُونُسَ، نَا ابْنُ أَبِي ذِئْبٍ، عَنِ الْحَارِثِ بْنِ عَبْدِ الرَّحْمَنِ، عَنْ أَبِي سَلَمَةَ، عَنْ عَبْدِ اللهِ بْنِ عَمْرٍو قَالَ: لَعَنَ رَسُولُ اللهِ ﷺ الرَّاشِيَ وَالْمُرْتَشِيَ.,ޢަބްދު ﷲ ބިން ޢަމްރު ރިވާ ކުރެއްވިއެވެ: ރިޝްވަރު ދޭ މީހާއާއި ރިޝްވަތުގައި ހިފާ މީހާއަށް ރަސޫލު ﷲ ﷺ ލަޢުނެތް ލެއްވިއެވެ.,
سنن أبي داود,3641,من سلك طريقًا يطلبُ فيه علمًا ، سلك اللهُ به طريقًا من طرقِ الجنةِ ، وإنَّ الملائكةَ لتضعُ أجنحتَها رضًا لطالبِ العِلمِ ، وإنَّ العالِمَ ليستغفرُ له من في السماواتِ ومن في الأرضِ ، والحيتانُ في جوفِ الماءِ ، وإنَّ فضلَ العالمِ على العابدِ كفضلِ القمرِ ليلةَ البدرِ على سائرِ الكواكبِ ، وإنَّ العلماءَ ورثةُ الأنبياءِ ، وإنَّ الأنبياءَ لم يُورِّثُوا دينارًا ولا درهمًا ، ورَّثُوا العِلمَ فمن أخذَه أخذ بحظٍّ وافرٍ,"ޢިލްމު އުނގެނުމުގެމަގުގައި ނިކުމެއްޖެ މީހަކަށް ސުވަރުގެ ދިއުމަށް الله ތަބާރަކަ ވަތަޢާލާ މަގެއް ތަނަވަސް ކޮށްދެއްވައެވެ. އަދި ހަމަކަށަވަރުން އުނގެނޭ މީހާގެ އަމަލާމެދު ރުހި، އެމީހެއްގެ މައްޗަށް މަލާއިކަތް ބޭކަލުންގެ ވަރަފުޅުތަކުން ހިޔާ އަޅުއްވާނެއެވެ . އަދި ހަމަކަށަވަރުން ޢިލްމުވެރިޔާއަށްޓަކައި އުޑުތަކާއި ބިމުގައި ވާހާ މަޚްލޫގުން އިސްތިޣްފާރު ކުރާނެއެވެ. ފެންގަ ނޑުގައިވާ މަހަށް ދާންދެނެއެވެ. އަދި ޢިލްމުވެރިޔާގެ މަތިވެރިކަން އަޅުވެރިޔާގެ މައްޗަށްވާކަން ކަށަވަރީ ހަނދުގެ މާތްކަން އެހެން ހުރިހާ ތަރިތަކެއްގެ މައްޗަށްވާ ފަދައިންނެވެ. އަދި ހަމަކަށަވަރުން ޢިލްމުވެރިންނަކީ ނަބީބޭކަލުންގެ ވާރުތަވެރިންނެވެ. ހަމަކަށަވަރުން، ނަބީބޭކަލުން ތަރިކައިގެ ގޮތުގައި ދީނާރެއް ދިރުހަމެއް ދޫނުކުރައްވައެވެ. އެބޭކަލުން ތަރިކައިގެ ގޮތުގައި ދޫކުރައްވައި ވަޑައިގެންނެވީ ޢިލްމެވެ. ފަހެ، އެ ޢިލްމު ލިބިގެންފި މީހާ ބޮޑުވެގެންވާ ނަސީ ބެއް ހޯދައިގެންފިކަން ކަށަވަރެވެ.""",
سنن أبي داود,3646,حَدَّثَنَا مُسَدَّدٌ وَأَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، قَالَا: نَا يَحْيَى، عَنْ عُبَيْدِ اللهِ بْنِ الْأَخْنَسِ، عَنِ الْوَلِيدِ بْنِ عَبْدِ اللهِ بْنِ أَبِي مُغِيثٍ، عَنْ يُوسُفَ بْنِ مَاهَكَ، عَنْ عَبْدِ اللهِ بْنِ عَمْرٍو قَالَ: كُنْتُ أَكْتُبُ كُلَّ شَيْءٍ أَسْمَعُهُ مِنْ رَسُولِ اللهِ ﷺ أُرِيدُ حِفْظَهُ، فَنَهَتْنِي قُرَيْشٌ، وَقَالُوا: أَتَكْتُبُ كُلَّ شَيْءٍ تَسْمَعُهُ، وَرَسُولُ اللهِ ﷺ بَشَرٌ يَتَكَلَّمُ فِي الْغَضَبِ وَالرِّضَا، فَأَمْسَكْتُ عَنِ الْكِتَابِ، فَذَكَرْتُ ذَلِكَ إِلَى رَسُولِ اللهِ ﷺ، فَأَوْمَأَ بِإِصْبَعِهِ إِلَى فِيهِ، فَقَالَ: اكْتُبْ فَوَالَّذِي نَفْسِي بِيَدِهِ مَا يَخْرُجُ مِنْهُ إِلَّا حَقٌّ.,ޢަބްދު ﷲ ބިން ޢަމްރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ގެ އަރިހުން އިވޭ ކޮންމެ ބަސްފުޅެއް ތިމަން ލިޔެ އުޅުނީމެވެ. ތިމަން ބޭނުންވީ އެ ބަސްފުޅުތައް ދަސްކޮށް ރައްކާ ކުރުމަށެވެ. އެހެނަސް ގުރައިޝު ވަންހައިގެ މުޝްރިކުން އެކަން ނުކުރުމަށް ތިމަންނައަށް އެންގިއެވެ. އަދި އެ މީހުން ދެންނެވިއެވެ: އިވޭ ކޮންމެ އެއްޗެއް ފަހެ ތިބާ ލިޔަނީހެއްޔެވެ؟ އެއީ ރަސޫލު ﷲ ﷺ އަކީ ހަމަ އިންސާނަކަށްވެފައި، ކޯފާއާއި ރުހުމުގައި ވާހަކަދައްކަވާ އިރުގައިވެސްހެއްޔެވެ؟ ދެން ތިމަން ލިޔުން ހުއްޓާލާފައި، އެ ވާހަކަ ރަސޫލު ﷲ ﷺ ގެ އަރިހުގައި ދެންނެވީމެވެ. ފަހެ ނަބިއްޔާގެ އިނގިލިފުޅުން އެ ނަބިއްޔާގެ އަނގަފުޅަށް އިޝާރާތް ކުރައްވާފައި ޙަދީޘް ކުރެއްވިއެވެ: ”ތިބާ ލިޔާށެވެ. އެހެނީ ތިމަން ނަބިއްޔާގެ ފުރާނަފުޅު އެ ފަރާތެއްގެ އަތްޕުޅުގައިވާ ފަރާތް ގަންދީ ބުނަމެވެ. މި އަނގަފުޅަކުން ޙައްގު ތެދު މެނުވީ ނިކުމެގެން ނުދާނެއެވެ.“,
سنن أبي داود,3646,حَدَّثَنَا مُسَدَّدٌ وَأَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، قَالَا: نَا يَحْيَى، عَنْ عُبَيْدِ اللهِ بْنِ الْأَخْنَسِ، عَنِ الْوَلِيدِ بْنِ عَبْدِ اللهِ بْنِ أَبِي مُغِيثٍ، عَنْ يُوسُفَ بْنِ مَاهَكَ، عَنْ عَبْدِ اللهِ بْنِ عَمْرٍو قَالَ: كُنْتُ أَكْتُبُ كُلَّ شَيْءٍ أَسْمَعُهُ مِنْ رَسُولِ اللهِ ﷺ أُرِيدُ حِفْظَهُ، فَنَهَتْنِي قُرَيْشٌ، وَقَالُوا: أَتَكْتُبُ كُلَّ شَيْءٍ تَسْمَعُهُ، وَرَسُولُ اللهِ ﷺ بَشَرٌ يَتَكَلَّمُ فِي الْغَضَبِ وَالرِّضَا، فَأَمْسَكْتُ عَنِ الْكِتَابِ، فَذَكَرْتُ ذَلِكَ إِلَى رَسُولِ اللهِ ﷺ، فَأَوْمَأَ بِإِصْبَعِهِ إِلَى فِيهِ، فَقَالَ: اكْتُبْ فَوَالَّذِي نَفْسِي بِيَدِهِ مَا يَخْرُجُ مِنْهُ إِلَّا حَقٌّ.,ޢަބްދު ﷲ ބިން ޢަމްރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ގެ އަރިހުން އިވޭ ކޮންމެ ބަސްފުޅެއް ތިމަން ލިޔެ އުޅުނީމެވެ. ތިމަން ބޭނުންވީ އެ ބަސްފުޅުތައް ދަސްކޮށް ރައްކާ ކުރުމަށެވެ. އެހެނަސް ގުރައިޝު ވަންހައިގެ މުޝްރިކުން އެކަން ނުކުރުމަށް ތިމަންނައަށް އެންގިއެވެ. އަދި އެ މީހުން ދެންނެވިއެވެ: އިވޭ ކޮންމެ އެއްޗެއް ފަހެ ތިބާ ލިޔަނީހެއްޔެވެ؟ އެއީ ރަސޫލު ﷲ ﷺ އަކީ ހަމަ އިންސާނަކަށްވެފައި، ކޯފާއާއި ރުހުމުގައި ވާހަކަދައްކަވާ އިރުގައިވެސްހެއްޔެވެ؟ ދެން ތިމަން ލިޔުން ހުއްޓާލާފައި، އެ ވާހަކަ ރަސޫލު ﷲ ﷺ ގެ އަރިހުގައި ދެންނެވީމެވެ. ފަހެ ނަބިއްޔާގެ އިނގިލިފުޅުން އެ ނަބިއްޔާގެ އަނގަފުޅަށް އިޝާރާތް ކުރައްވާފައި ޙަދީޘް ކުރެއްވިއެވެ: ”ތިބާ ލިޔާށެވެ. އެހެނީ ތިމަން ނަބިއްޔާގެ ފުރާނަފުޅު އެ ފަރާތެއްގެ އަތްޕުޅުގައިވާ ފަރާތް ގަންދީ ބުނަމެވެ. މި އަނގަފުޅަކުން ޙައްގު ތެދު މެނުވީ ނިކުމެގެން ނުދާނެއެވެ.“,
سنن أبي داود,3674,حَدَّثَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ، قَالَ: نَا وَكِيعُ بْنُ الْجَرَّاحِ، عَنْ عَبْدِ الْعَزِيزِ بْنِ عُمَرَ، عَنْ أَبِي عَلْقَمَةَ مَوْلَاهُمْ وَعَبْدِ الرَّحْمَنِ بْنِ عَبْدِ اللهِ الْغَافِقِيِّ أَنَّهُمَا سَمِعَا ابْنَ عُمَرَ يَقُولُ: قَالَ رَسُولُ اللهِ ﷺ: لَعَنَ اللهُ الْخَمْرَ، وَشَارِبَهَا، وَسَاقِيَهَا، وَبَايِعَهَا، وَمُبْتَاعَهَا، وَعَاصِرَهَا، وَمُعْتَصِرَهَا، وَحَامِلَهَا، وَالْمَحْمُولَةَ إِلَيْهِ.,އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން ރަލާއި، އެ ބޯ މީހާއާއި، އެ ބޯން ދޭ މީހާއާއި، އެ ވިއްކާ މީހާއާއި، އެ ގަންނަ މީހާއާއި، (އެ އުފެއްދުމަށް) އެ ފެލާ މިހާއާއި، އެ މީހަކަށް އެ ފެލެވޭ މީހާއާއި، އެ އުފުއްލާ މީހާއާއި، އެ އުފުލައިގެން ގެންގޮސް ދެވޭ މީހާ، މި އެންމެންނަށް ﷲ ވަނީ ލަޢުނަތް ލައްވާފައެވެ.“,
سنن أبي داود,3674,حَدَّثَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ، قَالَ: نَا وَكِيعُ بْنُ الْجَرَّاحِ، عَنْ عَبْدِ الْعَزِيزِ بْنِ عُمَرَ، عَنْ أَبِي عَلْقَمَةَ مَوْلَاهُمْ وَعَبْدِ الرَّحْمَنِ بْنِ عَبْدِ اللهِ الْغَافِقِيِّ أَنَّهُمَا سَمِعَا ابْنَ عُمَرَ يَقُولُ: قَالَ رَسُولُ اللهِ ﷺ: لَعَنَ اللهُ الْخَمْرَ، وَشَارِبَهَا، وَسَاقِيَهَا، وَبَايِعَهَا، وَمُبْتَاعَهَا، وَعَاصِرَهَا، وَمُعْتَصِرَهَا، وَحَامِلَهَا، وَالْمَحْمُولَةَ إِلَيْهِ.,އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން ރަލާއި، އެ ބޯ މީހާއާއި، އެ ބޯން ދޭ މީހާއާއި، އެ ވިއްކާ މީހާއާއި، އެ ގަންނަ މީހާއާއި، (އެ އުފެއްދުމަށް) އެ ފެލާ މިހާއާއި، އެ މީހަކަށް އެ ފެލެވޭ މީހާއާއި، އެ އުފުއްލާ މީހާއާއި، އެ އުފުލައިގެން ގެންގޮސް ދެވޭ މީހާ، މި އެންމެންނަށް ﷲ ވަނީ ލަޢުނަތް ލައްވާފައެވެ.“,
سنن أبي داود,3680,كل مخمر خمر ، وكل مسكر حرام ، ومن شرب مسكرا بخست صلاته أربعين صبًاحا ، فإن تاب تاب الله عليه ، فإن عاد الرابعة كان حقا على الله أن يسقيه من طينة الخبًال . قيل : وما طينة الخبًال يا رسول اللهِ ؟ قال : صديد أهل النار ، ومن سقاه صغيرا لا يعرف حلاله من حرامه كان حقا على الله أن يسقيه من طينة الخبًال,ކޮންމެ މަސްތުވާއެއްޗެއް ޙަރާމް ވެގެންވެއެވެ. މަސްތުވާތަކެތި ބޭނުންކުރާ މީހާއަށް ޠީނަތުލް ޚަބާލުން ބޯންދެއްވުމަކީ ހަމަކަށަވަރުން ﷲ ތަޢާލާގެ މައްޗަށްވާ ޢަހުދެކެވެ. ޞަޙާބީން ދެންނެވިއެވެ. ”ޠީނަތުލް ޚަބާލަކީ ކޮންއެއްޗެއްތޯއެވެ؟] ޙަދީޘްކުރެއްވިއެވެ. އެއީ ނަރަކައިގެ އަހުލުވެރިންގެ ދަލެވެ. ނުވަތަ ނަރަކައިގެ އަހުލުވެރިންގެ ގައިން ނުކުންނަ ދޮހާއި ފާދިޔައެވެ.,
سنن أبي داود,3681,حَدَّثَنَا قُتَيْبَةُ، نَا إِسْمَاعِيلُ يَعْنِي: ابْنَ جَعْفَرٍ، عَنْ دَاوُدَ بْنِ بَكْرِ بْنِ أَبِي الْفُرَاتِ، عَنْ مُحَمَّدِ بْنِ الْمُنْكَدِرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللهِ قَالَ: قَالَ رَسُولُ اللهِ ﷺ: مَا أَسْكَرَ كَثِيرُهُ فَقَلِيلُهُ حَرَامٌ.,ޖާބިރު ބިން ޢަބްދު ﷲ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އެ އެއްޗެއްގެ ގިނަ މިންވަރަކުން މަސްތު ކުރުވާ އެއްޗެއް، ފަހެ އޭގެ މަދު މިންވަރުވެސް ޙަރާމްވެގެންވެއެވެ.“,
سنن أبي داود,3728,"""نَهَى رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ أَنْ يُتَنَفَّسَ فِي الْإِنَاءِ، أَوْ يُنْفَخَ فِيهِ""","""ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ބޯއެއްޗެއްގެ ތެރެއަށް ނޭވާއެޅުން ނުވަތަ ފުމުން މަނާކުރެއްވިއެވެ.""",
سنن أبي داود,3748,"«مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ فَلْيُكْرِمْ ضَيْفَهُ، جَائِزَتُهُ يَوْمُهُ وَلَيْلَتُهُ، الضِّيَافَةُ ثَلَاثَةُ أَيَّامٍ وَمَا بَعْدَ ذَلِكَ فَهُوَ صَدَقَةٌ""","""ﷲއަށާއި އާޚިރަތް ދުވަހަށް އީމާންވާ މީހަކު ވިއްޔާ އެއްރޭ އެއްދުވާ ވަންދެން މެހުމާނާއަށް ވަރުގަދަ ޖާފަތެއްދޭންވާނެއެވެ. (އާދައިގެ ގޮތެއްގައި) ޖާފަތް ދިނުން އޮންނަނީ ތިން ދުވަހުއެވެ. މިއަށްވުރެ އިތުރުކޮށްފިނަމަ އެއީ ޞަދަގާތެކެވެ.""",
سنن أبي داود,3761,"""بَرَكَةُ الطَّعَامِ الْوُضُوءُ قَبْلَهُ، وَالْوُضُوءُ بَعْدَهُ""","""ކެއުމުގެ ބަރަކާތްތެރިކަން ހުރީ ކެއުމުގެ ކުރިންނާއި ފަހުން ވުޟޫ ކުރުމުގައެވެ. (އެބަހީ އަތާއި އަނގަ ދޮވެ ސާފުކުރުމުގައެވެ.)""",
سنن أبي داود,3852,"""مَنْ نَامَ وَفِي يَدِهِ غَمَرٌ، وَلَمْ يَغْسِلْهُ فَأَصَابَهُ شَيْءٌ، فَلَا يَلُومَنَّ إِلَّا نَفْسَهُ""","""އެމީހެއްގެ އަތްނުދޮވެ އަތުގާ ތެތްކަން ހުއްޓާ ނިދާފައި އިއްވައި ކަމެއްވުމުން (ހަމުގެ ބައްޔެއް ނުވަތަ އެނޫންވެސް ބައްޔެއް ޖެހުމުން) އޭނާގެ އަމިއްލަ ނަފްސަށް މެނުވީ މަލާމާތް ނުކުރާހުށިކަމެވެ.""",
سنن أبي داود,3854,"""أَنَّ النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ جَاءَ إِلَى سَعْدِ بْنِ عُبَادَةَ، فَجَاءَ بِخُبْزٍ وَزَيْتٍ، فَأَكَلَ، ثُمَّ قَالَ النَّبِيُّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ «أَفْطَرَ عِنْدَكُمُ الصَّائِمُونَ، وَأَكَلَ طَعَامَكُمُ الْأَبْرَارُ، وَصَلَّتْ عَلَيْكُمُ الْمَلَائِكَةُ»”","""އެއްފަހަރަކު ރަސޫލާ ޞައްލަﷲ އަލައިހި ވަސައްލަމަ ސަޢްދު ބުން ޢުބާދާގެ އަރިހަށް ވަޑައިގަތެވެ. އެހިނދު ސަޢުދު ޒައިތާއި ރޮށި ގެންނެވިއެވެ. ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އެ ފަރީއްކުޅުއްވުމަށް ފަހު ޙަދީޘްކުރެއްވިއެވެ، ""ތިޔަބައިމީހުންގެ ތެރެއިން ރޯދަވެރިން ރޯދަ ވީއްލައިފިއެވެ. އަދި ތިޔަބައިމީހުންގެ ކާތަކެތި މާތް މީހުން ކައިފިއެވެ. އަދި ތިޔަބައިމީހުންގެ މައްޗަށް މަލާއިކަތުން ހެޔޮ ދުއާ ކުރައްވައިފިއެވެ.""",
