bodyAR,bodyDV
[277] رواه مسلم (4/2296) برقم (3000).,[277] އެ ޙަދީޘް ރިވާކުރެއްވީ މުސްލިމް 4/2296 ގެ ނަމްބަރު 3000 ގައެވެ.
114. مَا يَقُولُ المُسْلِمُ إِذَا زُكِّيَ,114. މުސްލިމްމީހާއަށް ތަޒްކިޔާދެވި ތަޢުރީފުކުރެވިއްޖެނަމަ، ކިޔާނެ ދުޢާ
«اللَّهُمَّ لَا تُؤَاخِذْنِي بِمَا يَقُولُونَ، وَاغْفِرْ لِي مَا لَا يَعْلَمُونَ، [وَاجْعَلْنِي خَيْرًا مِمَّا يَظُّنُّونَ]»[278].,"«اللَّهُمَّ لَا تُؤَاخِذْنِي بِمَا يَقُولُونَ، وَاغْفِرْ لِي مَا لَا يَعْلَمُونَ، [وَاجْعَلْنِي خَيْرًا مِمَّا يَظُّنُّونَ]»
 މާނައީ: ""އޭ ﷲ އެވެ! އެމީހުން އެކިޔާ ތަކެތީގެ ސަބަބުން މި އަޅާ ނުހިއްޕަވާށިއެވެ. އަދި އެމީހުންނަށް ނޭނގޭ ކަންތައް އިބައިލާހު މި އަޅާއަށް ފުއްސަވާދެއްވާށިއެވެ. އަދި އެމީހުން އެ ހީކުރާގޮތަށްވުރެ ރަނގަޅަށް މި އަޅާ ލައްވާށިއެވެ."" [278]."
[278] البخاري في الأدب المفرد برقم (761)، وصحح إسناده الألباني في صحيح الأدب المفرد برقم (585)، وما بين المعقوفين زيادة للبيهقي في شعب الإيمان (4/228) من طريق آخر.,[278] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، އަލް-އަދަބުލް މުފްރަދުގެ ނަމްބަރު 761 ގައެވެ. އަދި އަލް-އަލްބާނީވަނީ ޞަޙީޙުލް-އަދަބުލް މުފްރަދުގެ ނަމްބަރު 536 ގައި އޭގެ ސަނަދު ޞައްޙަކުރައްވާފައެވެ. އަދި ދެ ބުރެކެޓް ދޭތެރޭގައިވާ ޢިބާރާތަކީ، އަލް-ބައިހަޤީ ޝުޢަބުލް-އީމާން 4/228 ގައި އެހެން މަގަކުން އިތުރަށް ރިވާކުރެއްވި ޢިބާރާތެކެވެ.
اللَّهُمَّ لَا تُؤَاخِذْنِي بِمَا يَقُولُونَ، وَاغْفِرْ لِي مَا لَا يَعْلَمُونَ، [وَاجْعَلْنِي خَيْرًا مِمَّا يَظُّنُّون],އައްލޯހުންމަ ލާ ތުއާޚިޛްނީ ބިމާ ޔަޤޫލޫން، ވަޣްފިރް ލީ މާ ލާ ޔަޢްލަމޫން، ވަޖްޢަލްނީ ޚައިރަން މިންމާ ޔަޡުއްނޫން
115. كَيْفَ يُلَبِّي المُحْرِمُ فِي الحَجِّ أَوِ العُمْرَةِ,115. އިޙްރާމް ބަނދެގެން ހުރި މީހާ ޙައްޖު ނުވަތަ ޢުމްރާގައި ތަލްބިޔާ ކިޔާނީ ކިހިނެއްކަން
«لَبَّيْكَ اللَّهُمَّ لَبَّيْكَ، لَبَّيْكَ لَا شَرِيكَ لَكَ لَبَّيْكَ، إِنَّ الحَمْدَ، وَالنِّعْمَةَ، لَكَ وَالمُلْكَ، لَا شَرِيكَ لَكَ»[279].,"«لَبَّيْكَ اللَّهُمَّ لَبَّيْكَ، لَبَّيْكَ لَا شَرِيكَ لَكَ لَبَّيْكَ، إِنَّ الحَمْدَ، وَالنِّعْمَةَ، لَكَ وَالمُلْكَ، لَا شَرِيكَ لَكَ»
 މާނައީ: ""އިބައިލާހަށް އިޖާބަދީފީމެވެ. އޭ ﷲ އެވެ. އިބައިލާހަށް އިޖާބައަކަށް ފަހު އިޖާބަދީފީމެވެ. އިބައިލާހަށް އެއްވެސް ޝަރީކަކު ނުވެއެވެ. އިބައިލާހަށް އިޖާބަދީފީމެވެ. އެންމެހާ ޙަމްދާއި ނިޢުމަތް އަދި ރަސްކަން ލިބިގެންވަނީ އިބައިލާހަށެވެ. އިބައިލާހަށް އެއްވެސް ބައިވެރިޔަކު ނުވެއެވެ."" [279]."
[279] البخاري مع الفتح (3/408) برقم (1549)، ومسلم (2/841) برقم (1184).,[279] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 3/408 ގެ ނަމްބަރު 1549 ގައި، އަދި މުސްލިމް 2/841 ގެ ނަމްބަރު 1184 ގައެވެ.
لَبَّيْكَ اللَّهُمَّ لَبَّيْكَ، لَبَّيْكَ لَا شَرِيكَ لَكَ لَبَّيْكَ، إِنَّ الحَمْدَ، وَالنِّعْمَةَ، لَكَ وَالمُلْكَ، لَا شَرِيكَ لَك,ލައްބައިކައްލޯހުންމަ ލައްބައިކަ، ލައްބައިކަ ލާ ޝަރީކަ ލަކަ ލައްބައިކަ، އިންނަލް ޙަމްދަ، ވައް ނިޢްމަތަ، ލަކަ ވަލް މުލްކް، ލާ ޝަރީކަ ލަކް
116. التَّكْبِيرُ إِذَا أَتَى الحَجَرَ الأَسْوَدَ,116. ޙަޖަރުލް-އަސްވަދުގެ ކައިރިއަށް އާދެވުމުން ތަކްބީރު ކިޔުން
«طَافَ النَّبيُّ ﷺ بِالْبَيْتِ عَلَى بَعِيرٍ كُلَّمَا أَتَى الرُّكْنَ أَشَارَ إِلَيْهِ بِشَيْءٍ عِنْدَهُ وَكَبَّرَ»[280].,"""ނަބިއްޔާ ﷺ ގެފުޅު ވަށައިގެން ޖަމަލެއްގެ މަތީގައި ޠަވާފުކުރެއްވިއެވެ. ރުކުނަށް (އެބަހީ: ޙަޖަރުލް-އަސްވަދަށް) އެކަލޭގެފާނަށް ވަޑައިގެންނެވޭ ކޮންމެ ފަހަރަކު އެކަލޭގެފާނުގެ އަރިހުގައިވާ އެއްޗަކުން އެއަށް އިޝާރާތްކުރައްވާ ތަކްބީރު (اَللهُ أَكْبَر) ކިޔުއްވައެވެ."" [280]."
[280] البخاري مع الفتح (3/476) برقم (1613)، والمراد بالشيء: المحجن. انظر: البخاري مع الفتح (3/472).,[280] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 3/476 ގެ ނަމްބަރު 1613 ގައެވެ. އަދި އެތަނުގައި އެކަލޭގެފާނުގެ އަރިހުގައިވާ އެއްޗެކޭ ބުނުމުގެ މުރާދަކީ: އަސާކޮޅެވެ. އަލް-ބުޚާރީ ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 3/472 ބައްލަވާށެވެ.
117. الدُّعَاءُ بَيْنَ الرُّكْنِ اليَمَانِيِّ وَالحَجَرِ الأَسْوَدِ,117. ރުކްނުލް-ޔަމާނީ އާއި ޙަޖަރުލް-އަސްވަދާ ދެމެދުގައި ކުރާ ދުޢާ
﴿...رَبَّنَآ ءَاتِنَا فِي ٱلدُّنۡيَا حَسَنَةٗ وَفِي ٱلۡأٓخِرَةِ حَسَنَةٗ وَقِنَا عَذَابَ ٱلنَّارِ﴾[281].,"﴿...رَبَّنَآ ءَاتِنَا فِي ٱلدُّنۡيَا حَسَنَةٗ وَفِي ٱلۡأٓخِرَةِ حَسَنَةٗ وَقِنَا عَذَابَ ٱلنَّارِ﴾
 މާނައީ: ""...އަޅަމެންގެ ރައްބެވެ! ދުނިޔޭގައި ހެޔޮކަން އަދި އާޚިރަތުގައިވެސް ހެޔޮކަން އަޅަމެންނަށް ދެއްވާނދޭވެ! އަދި ނަރަކައިގެ ޢަޛާބުން އަޅަމެން ދިންނަވާނދޭވެ!"" [281]."
[281] أبو داود (2/179) برقم (1894)، وأحمد (3/411) برقم (15398)، والبغوي في شرح السنة (7/128)، وحسنه الألباني في صحيح أبي داود، (1/354)، سورة البقرة [201].,[281] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 2/179 ގެ ނަމްބަރު 1894 ގައި، އަދި އަޙްމަދު 3/411 ގެ ނަމްބަރު 15398 ގައި، އަދި އަލް-ބަޣަވީ ޝަރްޙުއް-ސުންނައިގެ 7/128 ގައެވެ. އަދި އަލް-އަލްބާނީވަނީ ޞަޙީޙު އަބީ ދާވޫދުގެ 1/354 ގައި މި ޙަދީޘް ޙަސަނުކުރައްވާފައެވެ. އަލް-ބަޤަރާ ސޫރަތުގެ [201] ވަނަ އާޔަތެވެ.
رَبَّنَآ ءَاتِنَا فِي ٱلدُّنۡيَا حَسَنَةٗ وَفِي ٱلۡأٓخِرَةِ حَسَنَةٗ وَقِنَا عَذَابَ ٱلنَّار,ރައްބަނާ އާތިނާ ފިއް ދުންޔާ ޙަސަނަތަން ވަފިލް އާޚިރަތި ޙަސަނަތަން ވަޤިނާ ޢަޛާބައް ނާރް
118. دُعَاءُ الوُقُوفِ عَلَى الصَّفَا وَالمَرْوَةِ,118. ޞަފާއާއި މަރްވާގެ މަތީގައި ހުއްޓިހުރެގެން ކުރާ ދުޢާ
لَمَّا دَنَا النَّبِيُّ ﷺ مِنَ الصَّفَا قَرَأَ:,ނަބިއްޔާ ﷺ (ސަޢުޔުކުރެއްވުމުގައި) ޞަފާ އާ ގާތްވެވަޑައިގަންނަވާހިނދު ކިޔަވާވިދާޅުވެއެވެ:
«إِنَّ الصَّفَا وَالْمَرْوَةَ مِنْ شَعَآئِرِ اللَّهِ...، أَبْدَأُ بِمَا بَدَأَ اللَّهُ بِهِ»,"«إِنَّ الصَّفَا وَالْمَرْوَةَ مِنْ شَعَآئِرِ اللَّهِ...، أَبْدَأُ بِمَا بَدَأَ اللَّهُ بِهِ»
 މާނައީ: ""ހަމަކަށަވަރުން ޞަފާއާއި މަރުވާވަނީ ﷲ ގެ ޝިޢާރުތަކުގެ ތެރެއިންނެވެ..."" ﷲ ފައްޓަވާފައިވާ ކަންތަކުން މި އަޅާވެސް ފަށަމެވެ."""
إِنَّ الصَّفَا وَالْمَرْوَةَ مِنْ شَعَآئِرِ اللَّهِ...، أَبْدَأُ بِمَا بَدَأَ اللَّهُ بِه,އިންނައް ޞަފާ ވަލްމަރްވަތަ މިން ޝަޢާއިރިއްލާހް...، އަބްދައު ބިމާ ބަދައައްލޯހު ބިހް
فَبَدَأَ بِالصَّفَا فَرَقِيَ عَلَيْهِ حَتَّى رَأَى البَيْتَ، فَاسْتَقْبَلَ القِبْلَةَ، فَوَحَّدَ اللَّهَ وَكبَّرَهُ وَقَالَ:,ދެން އެކަލޭގެފާނު ޞަފާ ފަރުބަދައިން ފައްޓަވާ، ގެފުޅު ފެނިވަޑައިގެންފުމަށް ދާންދެން އެ ފަރުބަދައިގެ މައްޗަށް އަރައިވަޑައިގަނެއެވެ. ދެން އެކަލޭގެފާނު ޤިބްލައަށް ކުރިމަތިލައްވާ، ﷲ ތައުޙީދުކޮށް (އެބަހީ: لَا إِلَهَ إِلَّا اللَّهُ ކިޔުއްވާ) އަދި ތަކްބީރު (الله أكبر ކިޔުއްވާ) ދެން ވިދާޅުވެއެވެ:
«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ، أَنْجَزَ وَعْدَهُ، وَنَصَرَ عَبْدَهُ، وَهَزَمَ الأَحْزَابَ وَحْدَهُ،,"«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ، أَنْجَزَ وَعْدَهُ، وَنَصَرَ عَبْدَهُ، وَهَزَمَ الأَحْزَابَ وَحْدَهُ،
 މާނައީ: ""ﷲ މެނުވީ ޙައްޤުވެގެން އަޅުކަންވެވޭ އިލާހެއް ނުވެއެވެ. އެއިލާހުގެ އެއްކައުވަންތައެވެ. އެއިލާހުއަށް އެއްވެސް ބައިވެރިޔަކު ނުވެއެވެ. ރަސްކަންވަނީ އެއިލާހުއަށެވެ. ޙަމްދުހުރީ އެއިލާހުއަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެއިލާހުގެ ކުޅަދުންވަންތަވެގެންވެއެވެ. ﷲ ފިޔަވައި ޙައްޤުވެގެން އަޅުކަންވެވޭ އިލާހަކު ނުވެއެވެ. އެއިލާހުގެ އެއްކައުވަންތައެވެ. އެއިލާހުގެ ވަޢުދުފުޅު ފުރިހަަމަކުރެއްވިއެވެ. އަދި އެއިލާހުގެ އަޅާއަށް ނަޞްރުދެއްވިއެވެ. އަދި އެއިލާހުގެ އެކަނި ޖަމާޢަތްތައް ބަލިކުރެއްވިއެވެ."""
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ، أَنْجَزَ وَعْدَهُ، وَنَصَرَ عَبْدَهُ، وَهَزَمَ الأَحْزَابَ وَحْدَه,ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް، ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހް، އަންޖަޒަ ވަޢްދަހޫ، ވަނަޞަރަ ޢަބްދަހޫ، ވަހަޒަމަލް އަޙްޒާބަ ވަޙްދަހް
ثُمَّ دَعَا بَيْنَ ذلكَ، قَالَ مِثْلَ هَذَا ثَلَاثَ مَرَّاتٍ»,ދެން އެ ދެމެދުގައި ދުޢާކުރެއްވިއެވެ. މިފަދައިން ތިންފަހަރު ވިދާޅުވިއެވެ.
الحَدِيثُ. وَفِيهِ: فَفَعَلَ عَلَى المَرْوَةِ كَمَا فَعَلَ عَلَى الصَّفَا[282].,މި ޙަދީޘެވެ. އަދި އޭގައިވެއެވެ: އަދި މަރްވާ ފަރުބަދައިގެ މަތީގައިވެސް ހަމަ ޞަފާ ފަރުބަދައިގެ މަތީގައި އެކަލޭގެފާނުގެ ކަންތައް ކުރެއްވި ގޮތަށް ކަންތައްކުރެއްވިއެވެ. [282].
[282] مسلم (2/888) برقم (1218) سورة البقرة: رقم 158.,[282] ރިވާކުރެއްވީ މުސްލިމް 2/888 ގެ ނަމްބަރު 1218 ގައެވެ. އަލް-ބަޤަރާ ސޫރަތުގެ އާޔަތް ނަމްބަރު 158 ގައެވެ.
119. الدُّعَاءُ يَوْمَ عَرَفَةَ,119. ޢަރަފާތްދުވަހު ކުރާ ދުޢާ
قَالَ النَّبِيُّ ﷺ:,ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިއެވެ:
«خَيْرُ الدُّعَاءِ دُعَاءُ يَوْمِ عَرَفَةَ، وَخَيْرُ مَا قُلْتُ أَنَا وَالنَّبيُّونَ مِنْ قَبْلِي:,"""އެންމެ ހެޔޮވެގެންވާ ދުޢާއަކީ ޢަރަފާތްދުވަހުގެ ދުޢާއެވެ. އަދި ތިމަންކަލޭގެފާނާއި ތިމަންކަލޭގެފާނުގެ ކުރިން އުޅުއްވި ނަބިއްޔުން ވިދާޅުވި އެންމެ ހެޔޮ ބަސްފުޅަކީ:"
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»[283].,"لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކުނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ބައިވެރިއަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ."" [283]."
[283] الترمذي برقم (3585)، وحسنه الألباني في صحيح الترمذي (3/184)، وفي سلسلة الأحاديث الصحيحة (4/6).,[283] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ ނަމްބަރު 3585 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 3/184 އާއި، ސިލްސިލަތުލް-އަޙާދީޘިއް-ޞަޙީޙާ ގެ 4/6 ގައި އަލް-އަލްބާނީ މި ޙަދީޘް ޙަސަނުކުރެއްވިއެވެ.
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِير,ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް
120. الذِّكْرُ عِنْدَ المَشْعَرِ الحَرَامِ,120. އަލް-މަޝްޢަރުލް-ޙަރާމް (މުޒްދަލިފާގައި) ޛިކުރުކުރުން
«رَكِبَ النَّبِيُّ ﷺ القَصْوَاءَ حَتَّى أَتَى المَشْعَرَ الحَرَامَ فَاسْتَقْبَلَ القِبْلَةَ (فَدَعَاهُ، وَكَبَّرَهُ، وَهَللَّهُ، وَوَحَّدَهُ) فَلَمْ يَزَلْ وَاقِفًا حَتَّى أَسْفَرَ جِدًَّا فَدَفَعَ قَبْلَ أَنْ تَطْلُعَ الشَّمسُ»[284].,"""ނަބިއްޔާ ﷺ، އަލް-މަޝްޢަރުލް-ޙަރާމަށް (މުޒްދަލިފާއަށް) ވަޑައިގެންފުމަށް ދާންދެން، އަލް-ގަޞްވާއޭ ކިޔޭ ޖަމަލުކޮޅަށް ސަވާރުވެގެން ވަޑައިގަތެވެ. ދެން ޤިބްލައަށް ކުރިމަތިލައްވާ، ދެން އެއިލާހަށް ދުޢާކުރައްވާ، ތަކްބީރު ކިޔުއްވާ، ތަހްލީލު (لَا إِلَهَ إِلاَّ اللهُ) ކިޔުއްވާ އެއިލާހުގެ އެއްކައުވަންތަ ކުރެއްވިއެވެ. ދެން ވަރަށް އަލިވެއްޖައުމަށް ދާންދެން އެކަލޭގެފާނު ކޮޅަށްހުންނަވާފައި، ދެން އިރު އެރުމުގެ ކުރިން ދޫކުރައްވާ ވަޑައިގަތެވެ."" [284]."
[284] مسلم (2/891) برقم (1218).,[284] ރިވާކުރެއްވީ މުސްލިމް 2/891 ގެ ނަމްބަރު 1218 ގައެވެ.
121. التَّكْبِيرُ عِنْدَ رَمْي ِ الجِمَارِ مَعَ كُلِّ حَصَاةٍ,121. ޖަމްރާތަކަށް ހިލަ އުކާއިރު ކޮންމެ ހިލަކޮޅަކާއެކު ތަކްބީރު ކިޔުން
«يُكَبِّرُ كُلَّمَا رَمَى بِحَصَاةٍ عِنْدَ الجِمَارِ الثَّلَاثِ، ثُمَّ يَتَقَدَّمُ، ويَقِفُ يَدْعُو مُسْتَقْبِلَ القِبلَةِ، رَافِعًا يَدَيْهِ بَعْدَ الجَمْرَةِ الأُولَى وَالثَّانِيَةِ، أَمَّا جَمْرَةُ العَقَبَةِ فَيَرْمِيهَا وَيُكَبِّرُ عِنْدَ كُلِّ حَصَاةٍ وَيَنْصَرِفُ وَلَا يَقِفُ عِنْدَهَا»[285].,"""އެކަލޭގެފާނު ތިން ޖަމްރާގެ ކައިރީގައި، ހިލަކޮޅެއް އުއްކަވާ ކޮންމެ ފަހަރަކު ތަކްބީރު ކިޔުއްވައެވެ. ދެން ކުރިއަށް ޖެހިވަޑައިގަންނަވާ، ދެ އަތްޕުޅު އުފުއްލަވައިގެން ޤިބްލައަށް ކުރިމަތިލައްވައިގެން ދުޢާކުރެއްވުމުގައި ކޮޅަށް ހުންނަވައެވެ. އެއީ ފުރަތަމަ އަދި ދެވަނަ ޖަމްރާއަށް ފަހުއެވެ. ދެންފަހެ ޖަމްރަތުލް-ޢަޤަބާއަށް ބަލާއިރު، ފަހެ އެކަލޭގެފާނު އެ ޖަމްރާއަށް ހިލަ އުއްކަވާ، އަދި ކޮންމެ ހިލަކޮޅަކާއެކު ތަކްބީރު ކިޔުއްވާފައި، ދެން މަޑުނުކުރައްވާ އެނބުރި ވަޑައިގަންނަވައެވެ."" [285]."
[285] البخاري مع الفتح (3/583) برقم (1751)، وانظر لفظه هناك. والبخاري مع الفتح (3/583)، و(3/584)، و(3/581) برقم (1753)، ورواه مسلم أيضًا برقم (1218).,[285] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 3/583 ގެ ނަމްބަރު 1751 ގައެވެ. އަދި އެތަނުގައި މި ޙަދީޘްގެ ލަފްޒު ބައްލަވާއެވެ. އަދި އެއާއެކު އަލް-ބުޚާރީ ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 3/583، 3/584 އަދި 3/581 ގެ ނަމްބަރު 1753 ވެސް ބައްލަވާށެވެ. އަދި މުސްލިމްވެސް ނަމްބަރު 1218 ގައި މި ޙަދީޘް ރިވާކުރެއްވިއެވެ.
122. دُعَاءُ التَّعَجُّبِ وَالأَمْرِ السَّارِّ,122. ޢަޖައިބުވުމުން އަދި އުފާވާ ކަމެއް ދިމާވުމުން ކިޔާ ދުޢާ
«سُبْحَانَ اللَّهِ!»[286].,"«سُبْحَانَ اللَّهِ!»
 މާނައީ: ""ﷲ ގެ ހުސްޠާހިރުވަންތަކަމާއެވެ."" [286]."
[286] البخاري مع الفتح (1/210) و(390) و(414) برقم (115) و(3599) و(6218)، ومسلم (4/1857) برقم (1674).,[286] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 1/210، 390 އަދި 414 ގެ ނަމްބަރު 115، 3599 އަދި 6218 ގައި، އަދި މުސްލިމް 4/1857 ގެ ނަމްބަރު 1674 ގައެވެ.
سُبْحَانَ اللَّه,ސުބްޙާނައްލޯހް
«اللَّهُ أَكْبَرُ!»[287].,"«اللَّهُ أَكْبَرُ!»
 މާނައީ: ""އެންމެ ބޮޑީ ﷲ އެވެ!"" [287]."
[287] البخاري مع الفتح (8/441) برقم (4741) و(3062)، والترمذي برقم (2180)، والنسائي في الكبرى برقم (11185)، وانظر: صحيح الترمذي (2/103) و(2/235)، ومسند أحمد (5/218) برقم (21900).,[287] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 8/441 ގެ ނަމްބަރު 4741 އަދި 3062 ގައި، އަދި އައް-ތިރްމިޛީ ނަމްބަރު 2180 ގައި، އަދި އައް-ނަސާއީ އައް-ސުނަނުލް-ކުބްރާ ފޮތުގެ ނަމްބަރު 11185 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 2/103 އާއި 2/235 އަދި މުސްނަދު އަޙްމަދުގެ 5/218 ގެ ނަމްބަރު 21900 ބައްލަވާށެވެ.
اللَّهُ أَكْبَر,އައްލޯހު އަކްބަރް
123. مَا يَفْعَلُ مَنْ أَتَاهُ أَمْرٌ يَسُرُّهُ,123. އުފާވާކަމެއްގެ ޚަބަރު އަންނަ މީހާ ކަންތައް ކުރަންވީ ގޮތް
«كَانَ النَّبيُّ ﷺ إِذَا أَتَاهُ أَمْرٌ يَسُرُّهُ أَوْ يُسَرُّ بِهِ خَرَّ سَاجِدًا شُكْرًا لِلَّهِ تَبَارَكَ وَتَعَالَى»[288].,"""ނަބިއްޔާ ﷺ އުފާފުޅުވާ ކަމެއް، ނުވަތަ އެކަމަކުން އުފާވެވޭނެ ކަމެއްގެ ޚަބަރު ލިބިވަޑައިގަންނަވާހިނދު ﷲ ތަބާރަކަ ވަތަޢާލާއަށް ޝުކުރުކުރެއްވުމުގެ ގޮތުން ސަޖިދައަށް ތިރިވެވަޑައިގަންނަވައެވެ."" [288]."
[288] رواه أهل السنن إلا النسائي: أبو داود برقم (2774)، والترمذي برقم (1578)، وابن ماجه برقم (1394)، انظر صحيح ابن ماجه (1/233)، وإرواء الغليل (2/226).,[288] ރިވާކުރެއްވީ އައް-ނަސާއީ ފިޔަވައި ސުނަނުގެ އަހުލުވެރިންނެވެ: އަބޫ ދާވޫދު، ނަމްބަރު 2774 ގައި، އަދި އައް-ތިރްމިޛީ، ނަމްބަރު 1578 ގައި، އަދި އިބްނު މާޖާ، ނަމްބަރު 1394 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 1/233 އާއި އިރްވާއުލް-ޣަލީލުގެ 2/226 ބައްލަވާށެވެ.
124. مَا يَفْعَلُ وَيَقُولُ مَنْ أَحَسَّ وَجَعًا فِي جَسَدِهِ,124. ހަށިގަނޑުގައި ވޭނެއް އަޅާ ތަދެއް އިޙްސާސްވާ މީހާ ކުރަންވީ ކަމަކާއި ކިޔަންވީ ކިޔުން
«ضَعْ يَدَكَ عَلَى الَّذِي تَألَّمَ مِنْ جَسَدِكَ وَقُلْ:,"""ތިބާގެ ހަށިގަނޑުން ތަދުވާ ތަނެއްގައި ތިބާގެ އަތް އަޅާފައި، މިހެން ކިޔާށެވެ:"
بِسْمِ اللَّهِ،,"بِسْمِ اللَّهِ
 މާނައީ: ""ﷲ ގެ އިސްމުފުޅުން ވާތްގާއި ޝިފާ ހޯދަމެވެ."""
بِسْمِ اللَّه,ބިސްމިއްލާހް
ثَلَاثًا،,ތިން ފަހަރު،
وَقُلْ سَبْعَ مَرَّاتٍ:,އަދި ހަތްފަހަރު މިހެން ކިޔާށެވެ:
أَعُوذُ بِاللَّهِ وَقُدْرَتِهِ مِنْ شَرِّ مَا أَجِدُ وَأُحَاذِرُ»[289].,"أَعُوذُ بِاللَّهِ وَقُدْرَتِهِ مِنْ شَرِّ مَا أَجِدُ وَأُحَاذِرُ»
 މާނައީ: ""ﷲ ގެ ޙަޟްރަތުން އަދި އެއިލާހުގެ ކުޅަދުންވަންތަކަން މެދުވެރިކޮށް، އަހަރެންނަށް ފެންނަ އަދި ބިރުގަންނަ ކަންތަކުގެ ނުބައިކަމުން ރައްކާތެރިކޮށް ދެއްވުމަށް އެދެމެވެ."" [289]."
[289] مسلم (4/1728) برقم (2202).,[289] ރިވާކުރެއްވީ މުސްލިމް 4/1728 ގެ ނަމްބަރު 2202 ގައެވެ.
أَعُوذُ بِاللَّهِ وَقُدْرَتِهِ مِنْ شَرِّ مَا أَجِدُ وَأُحَاذِر,އަޢޫޛު ބިއްލާހި ވަޤުދްރަތިހީ މިން ޝައްރި މާ އަޖިދު ވައުޙާޛިރް
125. دُعَاءُ مَنْ خَشِيَ أَنْ يُصِيبَ شَيْئًا بِعَيْنِهِ,125. ތިމާގެ ފުށުން އެއްޗަކަށް އެސްފީނާ ޖެހިދާނޭކަމަށް ބިރުވެތިވާ މީހާ ކިޔާނެ ދުޢާ
