bodyAR,bodyDV
[63] سنن الترمذي: أبواب الطهارة، باب في المستحاضة أنها تجمع بين الصلاتين بغسل واحد، عقب حديث رقم (128).,[63] ސުނަނުއް-ތިިރްމިޛީގެ، އަބްވާބުއް-ޠަހާރާގެ، އިސްތިޙާޟާވެފައިވާ އަންހެނާ އެއްހިނެއުމުން ދެ ނަމާދު ޖަމްޢުކުރުން ނަންގަނެވުނު ބާބުގައި، ޙަދީޘް ނަމްބަރު 128 އާ ވިއްދައިގެންނެވެ.
وقولُه صَلَّى اللَّهُ عَلَيْه وَسَلَّم: «سِتَّةَ أَيَّامٍ أَوْ سَبْعَةً» ليس للتَّخييرِ، وإنَّما هو للاجتهادِ، فتَنظُرُ فيما هو أقربُ إلى حالِها مِمَّن يُشابِهُها خِلْقَةً ويقاربُها سِنًّا ورَحِمًا، وفيما هو أقربُ إلى الحيضِ من دَمِها، ونحو ذلكَ منَ الاعتباراتِ,އަދި އެކަލޭގެފާނު ﷺ ގެ ބަސްފުޅު “ހަ ދުވަސް ނުވަތަ ހަތް ދުވަސް” އެއީ އިޚްތިޔާރުކުރުމަށް ދެއްވިފައިވާ ޢަދަދެއް ނޫނެވެ. އެހެނެއްކަމަކު އެއީ އިޖުތިހާދު ކުރުމަށެވެ. ފަހެ އެގޮތުން އެކަނބުލޭގެއާ ޞިފައިގެ ގޮތުން ވައްތަރުވެ، އަދި ޢުމުރާއި ރަޙިމުގެ ގޮތުން ކައިރިވާ މީހުންގެ ފުށުން އެކަނބުލޭގެ ޙާލަތާ އެންމެ ގާތްވާ ގޮތެއް، އަދި އެކަނބުލޭގެ ކިބައިން އަންނަ ލެއިން އެންމެ ޙައިޟާ ގާތްކުރަނީ ކޮން އެއްޗެއްތޯ، އަދިވެސް އެފަދަ ގޮތްގޮތުން އިޢުތިބާރުކޮށް ބަލާހުއްޓެވެ.
فإِنْ كانَ الأقربُ أن يكونَ سِتَّةً جعلَتْه سِتَّةً، وإِنْ كانَ الأقربُ أَنْ يكونَ سَبعَةً جعلَتْه سَبعَةً.,ދެންފަހެ އެންމެ ގާތްކުރަނީ، ހަ ދުވަސްކަމުގައިވުން ކަމުގައިވާނަމަ، ހަ ދުވަސް ކަމުގައި ހަދާނީއެވެ. އަދި އެންމެ ގާތްކުރަނީ، ހަތް ދުވަސްކަމުގައިވުން ކަމަށްވާނަމަ، ހަތް ދުވަސްކަމަށް ހަދާނީއެވެ.
حَالُ مَن تُشبِهُ المُسْتَحاضَةَ:,އިސްތިޙާޟާވާ އަންހެނާއާ ވައްތަރުވާ މީހާގެ ޙާލަތު:
قَدْ يَحدُثُ للمرأةِ سَبَبٌ يُوجِبُ نَزِيفَ الدَّمِ من فرجِها كعَمَلِيَّةٍ في الرَّحِمِ أو فيما دونَه، وهذه على نوعينِ:,އަންހެނާގެ ފަރުޖުން ލޭ އޮހޮރެން ދިމާވާ ސަބަބެއް ގައިމު ހިނގާފާނެއެވެ. މިޘާލަކަށް ރަޙިމުގެ ނުވަތަ އެއާ ކައިރިން އޮޕަރޭޝަނެއް ކުރުމެވެ. މީނާވަނީ ދެ ވައްތަރަކަށެވެ:
النوعُ الأوَّلُ: أَنْ يُعلمَ أنَّها لا يمكنُ أَنْ تحيضَ بعدَ العمليةِ مثل أَنْ تَكونَ العمليةُ اسْتِئْصَالَ الرَّحِمِ بالكُلِّيةِ أو سَدَّهُ بحيثُ لا ينزلُ منه دَمٌ، فهذه المرأةُ لا يثبتُ لها أحكامُ المُسْتَحاضَةِ، وإنَّما حُكمُها حُكمُ من ترَى صُفْرَة أو كُدْرَةً أو رُطُوبةً بعدَ الطُّهرِ، فلا تتركُ الصَّلاةَ ولا الصِّيامَ ولا يَمتنِعُ جماعُها ولا يجِبُ غُسْلٌ من هذا الدَّمِ، ولكِنْ يلزمُها عندَ الصَّلاةِ غَسْلُ الدَّمِ، وأَنْ تُعَصِّبَ على الفَرجِ خِرْقةً ونحوَها؛ لتمنعَ خروجَ الدَّمِ، ثُمَّ تتوضأَ للصلاةِ ولا تتوضَّأَ لها إلَّا بعدَ دخولِ وقتِها، إن كانَ لها وقتٌ كالصلواتِ الخمسةِ، وإلَّا فعندَ إرادةِ فِعْلِ الصلاةِ كالنَّوافِلِ المُطلَقةِ.,ފުރަތަމަ ވައްތަރު: އޮޕަރޭޝަނަށްފަހު ޙައިޟުވުމަކީ ނުވާނޭ ކަމެއްކަން އެނގިގެންވުމެވެ. މިޘާލަކަށް އޮޕަރޭޝަނަކީ ރަޙިމު މުޅިން ނަގައިލުން ނުވަތަ ލޭ ނާންނަ ގޮތަށް ބަންދުކޮށްލާ އޮޕަރޭޝަނެއް ކަމުގައިވުމެވެ.ފަހެ މި އަންހެނާއަށް އިސްތިޙާޟާވާ އަންހެނާ ޙުކުމްތައް ޘާބިތުވެގެން ނުވެއެވެ. އެކަމަކު އޭނާގެ ޙުކުމަކީ، ލެއިން ޠާހިރުވުމަށްފަހު ރީނދޫކުލަ ފެނުން، ނުވަތަ ކިސަޑުކަމެއް ނުވަތަ ތެތްކަމެއް ފެންނަ މީހެއްގެ މައްޗަށް އަންނަ ޙުކުމެވެ. އެގޮތުން އެކަނބުލޭގެ ނަމާދު އަދި ރޯދަވެސް ދޫކޮށްނުލާ ހުއްޓެވެ. އަދި އެކަނބުލޭގެއާ ޖިމާޢުވުންވެސް މަނާ ނުވެއެވެ. އަދި މި ލޭގެ ސަބަބުން ހިނައިގަތުމެއްވެސް ވާޖިބެއް ނުވެއެވެ. ނަމަވެސް ނަމާދުކުރާހިނދު ލޭ ދޮވެލާފައި، ފަރުޖުގައި ފޮތިގަނޑެއް އަދި އެފަދަ އެއްޗެއް ވާންކޮށް އޮޅާލަން ޖެހޭނެއެވެ. އެއީ ލޭ އައުން މަނާކުރުމަށްޓަކައެވެ. ދެން އެކަނބުލޭގެ ނަމާދަށް ވުޟޫކުރާނީއެވެ. އަދި ނަމާދު ވަޤުތު ވަނުމަށް ފަހު މެނުވީ ނަމާދަށް ވުޟޫކޮށްގެން ނުވާނެއެވެ. އެއީ ފަރުޟު ފަސް ނަމާދު ފަދައިން ވަޤުތު ކަނޑައެޅިގެންވާ ނަމާދެއް ނަމައެވެ. އެހެންނޫނީ ވުޟޫކުރަން ޖެހޭނީ މުޠުލަޤުކޮށްވާ ސުންނަތް ނަމާދުތައްފަދަ ނަމާދެއް ކުރަން ޤަޞްދުކުރާހިނދުގައެވެ.
النوعُ الثانِي: ألَّا يُعلمَ امتناعُ حيضِها بعدَ العَمَليةِ، بل يُمكنُ أن تَحيضَ، فهذه حُكمُها حُكمُ المُسْتَحاضَةِ، ويدُلُّ لِما ذكِرَ قولُه صَلَّى اللَّهُ عَلَيْه وَسَلَّم لفاطمةَ بِنتِ أبي حُبَيْشٍ:,ދެވަނަ ވައްތަރު: އޮޕަރޭޝަނަށްފަހު ޙައިޟު ނުވާނެކަން އެނގިގެން ނުވުމެވެ. ކިއެއްތަ، ޙައިޟުވުންވެސް އެކަށީގެންވުމެވެ. މީނާގެ ޙުކުމަކީ، އިސްތިޙާޟާވާ މީހާގެ ޙުކުމެވެ. މި ނަންގަތް ކަންތަކަށް ދަލީލުކުރަނީ އެކަލޭގެފާނު ﷺ، ފާޠިމާ ބިންތު އަބީ ޙުބައިޝު އަށް ޙަދީޘްކުރެއްވި ބަސްފުޅެވެ:
«إِنَّمَا ذَلِكَ عِرْقٌ وَلَيْسَ بِالْحَيْضَةِ، فَإِذَا أَقْبَلَتِ الْحَيْضَةُ فَاتْرُكِي الصَّلَاةَ»[64].,"""އެކަން ވާކަން ކަށަވަރީ ނާރަކުން އަންނަ ލެޔެއްކަމުގައެވެ. ޙައިޟުވުން ކަމުގައި އެކަން ނުވެއެވެ. ދެންފަހެ ޙައިޟުވުން ކުރިމަތިވެއްޖެނަމަ، ކަނބުލޭގެ ނަމާދު ދޫކޮށްލާހުށިކަމެވެ."" [64]."
[64] أخرجه البخاري: كتاب الوضوء، باب غسل الدم، رقم (228)، ومسلم: كتاب الحيض، باب المستحاضة وغسلها وصلاتها، رقم (333)، من حديث عائشة رضي الله عنها.,[64] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ވުޟޫއުގެ، ލޭ ދޮވުމާ ބެހޭ ބާބުގައި، ނަމްބަރު 228 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައިޟުގެ، އިސްތިޙާޟާވެފައިވާ އަންހެނާއާއި އޭނާގެ ހިނެއުމާއި ނަމާދުކުރުމާ ބެހޭ ބާބުގައި، ނަމްބަރު 333 ގައެވެ. އެއީ ޢާއިޝާ رضي الله عنها ގެ ޙަދީޘުންނެވެ.
فإنَّ قولَه:,ފަހެ އެކަލޭގެފާނުގެ ބަސްފުޅުގައިވާ:
«فَإِذَا أَقْبَلَتِ الْحَيْضَةُ»,"""ދެންފަހެ ޙައިޟުވުން ކުރިމަތިވެގެން އައިސްފިނަމައެވެ."""
يُفيدُ أنَّ حُكمَ المُسْتَحاضَةِ فيمَنْ لها حيضٌ مُمكِـنٌ ذُو إقْبالٍ وإدْبارٍ، أمَّا مَن ليسَ لها حيضٌ مُمكـنٌ فَدَمُها دَمُ عِرْقٍ بكُلِّ حالٍ.,މިއިން ދޭހަކޮށްދެނީ، އިސްތިޙާޟާވާ އަންހެނާގެ ޙުކުމްވަނީ: އައުމާއި ދިޔުން ވާގޮތަށް ޙައިޟުގެ ލޭވެސް އައުން އެކަށީގެންވާ ގޮތަށްވާ އަންހެނާއަށެވެ. ދެންފަހެ އެކަނބުލޭގެއަށް ޙައިޟުވުން އެކަށީގެންވާ ގޮތަށް ނުވާ މީހާ، ފަހެ އެކަނބުލޭގެ ކިބައިން އަންނަ ލެޔަކީ، ކޮންމެ ޙާލަތެއްގައިވެސް ނާރަކުން އަންނަ ލެޔެކެވެ.
أحكامُ الاسْتِحاضَةِ:,އިސްތިހާޟާގެ ޙުކުމްތައް:
عرَفْنا مِمَّا سبقَ متَى يكونُ الدمُ حيضًا ومتى يكونُ استِحاضةً، فمتَى كانَ حيضًا ثَبَتَتْ له أحكامُ الحيضِ، ومتى كانَ استِحاضةً ثَبَتَتْ له أحكامُ الاستحاضةِ.,އިސްވެދިޔަ ވާހަކަތަކުން، (އަންހެނާގެ ގާތަށް އަންނަ) ލޭ ޙައިޟުގެ ލޭކަމުގައި ވާނީ ކޮންއިރަކުކަން، އަދި އިސްތިޙާޟާގެ ލޭކަމުގައި ވާނީ ކޮންއިރަކުކަން އަހަރުމެންނަށް އެނގިއްޖެއެވެ. ދެންފަހެ ޙައިޟުގެ ލޭކަމުގައި ވެއްޖެ ހިނދެއްގައި، ޙައިޟުގެ ޙުކުމްތައް އެއަށް ޘާބިތުވެއެވެ. އަދި އިސްތިޙާޟާގެ ލޭކަމުގައި ވެއްޖެ ހިނދެއްގައި، އިސްތިޙާޟާގެ ޙުކުމްތައް އެއަށް ޘާބިތުވެއެވެ.
وقَدْ سَبَقَ ذِكرُ المُهمِّ مِن أحكامِ الحَيضِ.,އަދި ގައިމު ޙައިޟުގެ ޙުކުމްތަކުން މުހިއްމު ބައިތައް އިސްވެ ޛިކުރު ކުރެވިއްޖެއެވެ.
وأمَّا أحكامُ الاسْتِحاضَةِ فكأحكامِ الطُّهرِ، فلا فرقَ بينَ المُسْتَحاضَةِ وبين الطَّاهراتِ إلَّا فيما يَأتي:,ދެންފަހެ އިސްތިހާޟާގެ ޙުކުމްތަކަށް ބަލާއިރު، އެ ޙުކުމްތައްވަނީ ޠުހުރުގެ ޙުކުމްތަކާ އެއްގޮތަށެވެ. އެގޮތުން އިސްތިޙާޟާގެ ލޭ އަންނަ އަންހެނަކާއި، ޠާހިރު އަންހެނުންގެ މެދުގައި އަންނަނިވި ކަންތަކުގައި ފިޔަވައި އެހެން އެއްވެސް ތަފާތެއް ނެތެވެ:
الأولُ: وجوبُ الوضوءِ عليها لكُلِّ صلاةٍ،,ފުރަތަމައީ: ކޮންމެ ނަމާދަކަށް އެކަނބުލޭގެ މައްޗަށް ވުޟޫކުރުން ވާޖިބުވުމެވެ.
لقولِ النبيِّ صَلَّى الله عَلَيْه وَسَلَّم لفاطمةَ بِنتِ أبي حُبَيْشٍ:,އެއީ ނަބީ ﷺ، ފާޠިމާ ބިންތު އަބީ ޙުބައިޝަށް ޙަދީޘްކުރެއްވި ބަސްފުޅަށްޓަކައެވެ:
«ثُمَّ تَوَضَّئِي لِكُلِّ صَلَاةٍ».,"""ދެން އެއަށްފަހު ކޮންމެ ނަމާދަކަށް ކަނބުލޭގެ ވުޟޫކުރާށެވެ."""
رواهُ البخاريُّ في بابِ غَسْل الدمِ،,ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ލޭ ދޮވުމާ ބެހޭ ބާބުގައެވެ.
معنَى ذلك أنَّها لا تتوضَّأُ للصلاةِ المؤقَّتةِ إلَّا بعدَ دخولِ وقتِها.,އޭގެ މާނައަކީ: ވަޤުތު ކަނޑައެޅިގެންވާ ނަމާދެއްގެ ވަޤުތު ވަނުމަށްފަހު މެނުވީ އެކަނބުލޭގެ އެ ނަމާދަށް ވުޟޫ ނުކުރުމެވެ.
أمَّا إذا كانتِ الصلاةُ غيرَ مؤقَّتةٍ فإنَّها تتوضَّأُ لها عندَ إرادةِ فِعلِها.,އެހެނެއްކަމަކު އެ ނަމާދަކީ ވަޤުތު ކަނޑައެޅިފައި ނުވާ ނަމާދެއް ނަމަ، ފަހެ އެކަނބުލޭގެ އެ ނަމާދެއް ކުރަން ބޭނުންވެ ޤަޞްދުކުރާ ހިނދު އެ ނަމާދަށް ވުޟޫކުރާނީއެވެ.
الثَّاني: أنَّها إذا أرادَتِ الوضوءَ فإنَّها تغسلُ أثرَ الدَّمِ، وتُعصِّبُ على الفَرجِ خِرْقةً على قُطنٍ لِيَسْتَمْسِكَ الدَّمُ؛ لقولِ النبيِّ صَلَّى الله عَلَيْه وَسَلَّم لحمنةَ:,ދެވަނައީ: އެކަނބުލޭގެ ވުޟޫކުރަން ޤަޞްދުކުރާހިނދު، ފަހެ ލޭގެ އަސަރު ޖެހިފައި ހުރިތަން ދޮވެފައި، އަދި ލޭ ހުއްޓުވުމަށްޓަކައި ފަރުޖުގެ މަތީގައި ކަފަގަނޑެއް އަޅާފައި، އޭގެ މަތީގައި ފޮތިކޮޅެއް އައްސާހުއްޓެވެ. އެއީ ނަބީ ﷺ ޙަމްނާއަށް ޙަދީޘްކުރެއްވި ބަސްފުޅަށްޓަކައެވެ:
«أَنْعَتُ لَكِ الْكُرْسُفَ فَإِنَّهُ يُذْهِبُ الدَّمَ». قَالَتْ: فَإِنَّهُ أَكْثَرُ مِنْ ذَلِكَ. قَالَ: «فَاتَّخِذِي ثَوْبًا». قَالَتْ: هُوَ أَكْثَرُ مِنْ ذَلِكَ. قَالَ: «فَتَلَجَّمِي».,"""ތިމަންކަލޭގެފާނު ކަނބުލޭގެ (ފަރުޖުގައި އަޅަންވީ) ކަފަގަނޑު ޞިފަކޮށްދޭނަމެވެ. ފަހެ އެއިން ލޭ ފިލުވާލާނެއެވެ."" އެކަމަނާ ދެންނެވިއެވެ: ""ފަހެ އެ ލޭ އެއަށްވުރެ މާ ގިނައެވެ."" އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ: ""ފަހެ އެހެންވިއްޔާ (ފަރުޖުގައި އަޅާ ބަންދުކުރަން) ހެދުމެއް ގެންގުޅޭށެވެ."" އެކަމަނާ ދެންނެވިއެވެ: ""އެއަށްވުރެ އަންނަ ލޭ މާ ގިނައެވެ."" އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ: ""އެހެންވިއްޔާ ނެޕީއެއް ގޮތަށް ފޮތިގަނޑެއް އައްސާށެވެ."""
الْحَدِيثَ،,މި ޙަދީޘެވެ.
ولا يضرُّها ما خرجَ بعدَ ذلكَ؛ لقولِ النبيِّ صَلَّى الله عَلَيْه وَسَلَّم لفاطمةَ بِنتِ أبي حُبَيْشٍ:,އަދި އެއަށްފަހު ނުކުންނަ އެއްޗަކުން އެކަނބުލޭގެއަށް ގެއްލުމެއް ނެތެވެ. އެއީ ފާޠިމާ ބިންތު އަބީ ޙުބައިޝުއަށް ނަބީ ﷺ ޙަދީޘްކުރެއްވި ބަސްފުޅަށްޓަކައެވެ:
«اجْتَنِبِي الصَّلَاةَ أَيَّامَ حَيْضِكِ، ثُمَّ اغْتَسِلِي وَتَوَضَّئِي لِكُلِّ صَلَاةٍ، ثُمَّ صَلِّي، وَإِنْ قَطَرَ الدَّمُ عَلَى الْحَصِيرِ».,"""ކަނބުލޭގެ ޙައިޟުގެ ދުވަސްވަރުގައި ނަމާދުން އެއްކިބާވާށެވެ. ދެން އެއަށްފަހު ހިނައިގަނެ ކޮންމެ ނަމާދަކަށް ވުޟޫކުރާށެވެ. ދެން ކުނާ މައްޗަށް އަދި ލޭ ތިކި ޖެހިޔަސް ކަނބުލޭގެ ނަމާދުކުރާށެވެ."""
[رواهُ أحمدُ وابنُ ماجَهْ][65].,[އެ ރިވާކުރެއްވީ އަޙުމަދު އަދި އިބްނު މާޖާއެވެ.] [65].
[65] أخرجه أحمد (6/ 204)، وابن ماجه، كتاب الطهارة وسننها، باب ما جاء في المستحاضة التي قد عدت أيام أقرائها، قبل أن يستمر بها الدم، رقم (624)، من حديث عائشة رضي الله عنها.,[65] މި ޙަދީޘް ނެރުއްވީ އަޙްމަދު (204/6) ގައި، އަދި އިބްނު މާޖާ، ކިތާބުއް-ޠަހާރާ އަދި އޭގެ ސުންނަތްތައް ފޮތުގައި، ލޭ ދެމިގެން އައުމުގެ ކުރިން، ޙައިޟުގެ ދުވަސްވަރު ގުނާފައިވާ އިސްތިޙާޟާވާ އަންހެނާއާމެދު އައިސްފައިވާ ކަންކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 624 ގައެވެ. އެއީ ޢާއިޝާ رضي الله عنها ގެ ޙަދީޘުންނެވެ.
الثَّالثُ: الجِماعُ، فقدِ اختلفَ العُلماءُ في جوازِه إذا لم يَخَفِ العَنَتَ بتركِه، والصَّوابُ جوازُه مُطْلَقًا؛ لأنَّ نساءً كثيراتٍ يبلُغنَ العَشْرَ أو أكثرَ استُحِضْنِ في عهدِ النبيِّ صَلَّى اللَّهُ عَلَيْه وَسَلَّم ولم يمنَعِ اللَّهُ ولا رسولُه من جِماعِهنَّ،,ތިންވަނައީ: ޖިމާޢުވުމެވެ. ފަހެ އެ ޙާލަތުގައި ޖިމާޢުވުން ދޫކޮށްލައިގެން ޒިނޭކުރެވިދާނޭކަމަށް ބިރުހީނުވާނަމަ، ޖިމާޢުވުން ހުއްދަވެގެންވޭތޯ ޢިލްމުވެރިން ޚިލާފުވެގެންވެއެވެ. އަދި ޞައްޙަ ރަނގަޅު ބުނުމަކީ، މުޠުލަޤުކޮށް އެކަން ހަމަ ހުއްދަވެގެންވުމެވެ. އެހެނީ ނަބީ ﷺ ގެ ދުވަސްވަރުގައި ދިހައެއް ނުވަތަ އެއަށްވުރެ ގިނަ ޢަދަދަކަށް ފޯރާ ގިނަ އަންހެނުންތަކެއް އިސްތިޙާޟާވިއެވެ. އެކަމަކު ﷲ އާއި އެއިލާހުގެ ރަސޫލުވެސް އެ އަންހެންތަކުން ޖިމާޢުވުން މަނާ ނުކުރައްވަތެވެ.
بَلْ في قولِه تعالى:,ކިއެއްތަ ﷲ ތަޢާލާގެ ބަސްފުޅުގައި ވެއެވެ:
﴿...فَاعْتَزِلُواْ النِّسَاء فِي الْمَحِيضِ...﴾,"﴿...فَاعْتَزِلُواْ النِّسَاء فِي الْمَحِيضِ...﴾
 މާނައީ: ""...ފަހެ ޙައިޟުގެ ދުވަސްވަރުގައި ތިޔަބައިމީހުން އަންހެނުންނާ އެއްކިބާވާށެވެ..."""
[البقرة:222],[އަލް-ބަޤަރާ: 222]
دليلٌ على أنَّه لا يجِبُ اعتزالُهنَّ فيما سِواهُ؛ ولأنَّ الصلاةَ تَجوزُ منها، فالجِماعُ أهونُ، وقياسُ جماعِها على جماعِ الحائضِ غيرُ صحيحٍ؛ لأنَّهما لا يَستويانَ حتَّى عندَ القائِلين بالتحريمِ، والقياسُ لا يصحُّ مع الفارقِ.,މިއީ އެނޫން ޙާލަތްތަކުގައި އެ އަންހެންތަކުންނާ އެއްކިބާވެ ދުރުހެލިވާން ނުޖެހޭނެކަމުގެ މައްޗަށްވާ ދަލީލެކެވެ. އަދި އެހެނީ އެކަނބުލޭގެ ނަމާދުކުރުންވެސް ހުއްދަވާހިނދު، ފަހެ ޖިމާޢުވުން އަދި މާ ލުއިވެގެންވެއެވެ. އަދި އެކަނބުލޭގެއާ ޖިމާޢުވުން، ޙައިޟުވެފައިވާ އަންހެނާއާ ޖިމާޢުވުމުގެ މައްޗަށް ޤިޔާސްކޮށް އަޅާކިޔުމަކީ، ޞައްޙަ ޤިޔާސެއް ނޫނެވެ. އެހެނީ އެކަން ޙަރާމްވެގެންވާކަމަށް ބުނާ މީހުންގެ ގާތުގައިވެސް އެ ދެއަންހެނުން އެއްހަމަވެގެން ނުވެއެވެ. އަދި ފަރަޤުވެ ތަފާތުވާ ކަންތަކެއް ހުރުމާއެކު ޤިޔާސް ޞައްޙަވެގެން ނުވެތެވެ.
الفصلُ السَّادسُ: في النِّفاسِ وحُكمِه,ހަވަނަ ބާބު: ނިފާސްވެރިކަމާއި އޭގެ ޙުކުމް
النِّفاسُ: دَمٌ يُرخيهِ الرَّحمُ بِسببِ الولادةِ، إمَّا معَها أو بعدَها أو قبلَها بيومينِ أو ثلاثةٍ معَ الطَّلقِ.,ނިފާސްވެރިކަމަކީ: ވިހެއުމުގެ ސަބަބުން އެއާއެކު ނުވަތަ އޭގެ ފަހުން ނުވަތަ އޭގެ ދެތިން ދުވަސް ކުރިން ވޭނާ އެކުގައި ރަޙިމުން ނިކުންނަ ލެޔެކެވެ.
وقال شيخُ الإسلامِ ابنُ تيميَّةَ:,އަދި ޝައިޚުލް-އިސްލާމް އިބްނު ތައިމިއްޔާ ވިދާޅުވިއެވެ:
«ما تراهُ حين تشرعُ في الطَّلقِ فهو نِفاسٌ». ولم يُقيِّدْه بيومينِ أو ثلاثةٍ، ومرادُه: طلْقٌ يعقبُه ولادةٌ وإلَّا فليسَ بنفاسٍ. واختلفَ العُلماءُ: هل له حَدٌّ في أقلِّهِ وأكثرِه؟.,"“ވިހެއުމުގެ ވޭން ފަށާހިނދު ފެންނަ އެއްޗަކީ ނިފާސްއެވެ.""
 އަދި އެކަލޭގެފާނު އޭގެ މުއްދަތު ދެތިން ދުވަހަށް ހަނިކޮށްފައެއް ނުވެއެވެ. އަދި އޭގެ މުރާދަކީ: އެއާ ވިއްދައިގެން ވިހެއުންވާ ވޭނެވެ. އެހެންނޫންނަމަ ފަހެ އެއީ ނިފާސް ކަމުގައި ނުބެލެވޭނެއެވެ. އަދި އޭގެ އެންމެ މަދު މުއްދަތާއި އެންމެ ގިނަ މުއްދަތާމެދު ޙައްދެއް އޮތްތޯ ޢިލްމުވެރިން އިޚުތިލާފުވެފައިވެއެވެ؟"
قالَ الشيخُ تقيُّ الدِّينِ في رسالتِه في الأسماءِ الَّتي علَّق الشارعُ الأحكامَ بها (ص:37): «والنفاسُ لا حدَّ لأقلِّه ولا لأكثرِه، فلَوْ قُدِّرَ أنَّ امرأةً رأتِ الدمَ أكثرَ مِن أربَعين أو سِتِّينَ أو سَبعينَ وانقطعَ فهوَ نفاسٌ، لكِنْ إنِ اتصلَ فهو دمُ فسادٍ، وحينئذٍ فالحدُّ أربَعون فإنَّه مُنتهَى الغالِبِ جاءَت به الآثارُ». اﻫ.,"ޝައިޚް ތަޤިއްޔުއް-ދީން، އެބޭފުޅާގެ الأسماء الّتي علّق الشارع الأحكام بها ރިސާލާގައި ވިދާޅުވެފައިވެއެވެ (ޞ: 37): ނިފާސްގެ ލޭގެ އެންމެ މަދު މުއްދަތަކަށް އަދި ގިނަ މުއްދަތަކަށް ޙައްދެއް ނުވެއެވެ. އެގޮތުން މިޘާލަކަށް އަންހެނަކަށް ސާޅީސް ނުވަތަ ފަސްދޮޅަސް ނުވަތަ ހަތްދިހަ ދުވަހަށްވުރެ ގިނައިން ލޭ ފެނިފައި މެދުކެނޑިއްޖެނަމަ، ފަހެ އެއީ ހަމަ ނިފާސްއެވެ. ނަމަވެސް މެދު ނުކެނޑި ދިގުލައިގެން ގޮސްފިނަމަ އެއީ ފާސިދު ލެޔެވެ. އެ ޙާލަތުގައި މުއްދަތަކީ ސާޅީސް ދުވަހެވެ. އެހެނީ އެއީ އަޘަރުތައް އެކަމުގައި އައިސްފައިވާ ގޮތުން ގިނަފަހަރު ނިފާސް ނިމޭ މުއްދަތު ކަމުގައިވާތީއެވެ."" އހ."
قلتُ: وعلى هذا فإذا زادَ دَمُها على الأربَعين، وكان لها عادةٌ بانقطاعِه بعدُ، أو ظهرَتْ فيه أماراتُ قُرْبِ الانقطاع انتظرَتْ حتَّى ينقطعَ وإلَّا اغتسلَتْ عندَ تمامِ الأربَعين؛ لأنَّه الغالبُ إلَّا أَنْ يصادفَ زمنَ حيضِها فتجلسُ حتَّى يَنتهيَ زمنُ الحيضِ، فإذا انقطعَ بعدَ ذلك فينبغي أن يكونَ كالعادةِ لها، فتعملُ بحسبِه في المستقبَلِ، وإن استمَرَّ فهيَ مُسْتَحاضَةٌ، ترجِعُ إلى أحكامِ المُسْتَحاضَةِ السابقةِ،,އަހަރެން ބުނަމެވެ: މިިކަމުގެ މައްޗަށް، އޭނާގެ ލޭ އައުން ސާޅީސް ދުވަހަށްވުރެ އިތުރުވެއްޖެނަމަ، އަދި އޭގެ ފަހުން (އެބަހީ ސާޅީހަށްވުރެ އިތުރުވެފައި) ލޭ މެދުކެނޑޭގޮތަށް އޭނާގެ ޢާދަ ކުރިންވާނަމަ، ނުވަތަ ހުއްޓެން އުޅޭ ކަމުގެ ޢަލާމާތްތައް ފެނިއްޖެނަމަ، ހުއްޓެންދެން މަޑުކޮށްލާނީއެވެ. އެހެން ނޫންނަމަ ސާޅީސް ދުވަސް ފުރިހަމަވުމުން ހިނައިގަންނާނީއެވެ. އެހެނީ ޢާއްމުކޮށް ގިނައިންވާ މުއްދަތަކީ އެޔެވެ. އެކަމަކު އެއީ އެކަނބުލޭގެ ޙައިޟުވާ ދުވަސްވަރާ ދިމާވެއްޖެއްޔާ މެނުވީއެވެ. އެހެންވެއްޖެނަމަ، ޙައިޟުގެ ދުވަސްވަރު ނިމެންދެން މަޑުކުރާނީއެވެ. ދެން އެއަށްފަހު ލޭ މެދުކެނޑިއްޖެނަމަ، އެއީ އެކަނބުލޭގެ ލޭ އައުމަށްވާ ޢާދައެއް ފަދައިން ވުން އެކަށީގެންވެއެވެ. ދެން އޭގެ މައްޗަށް މުސްތަޤުބަލުގައި ޢަމަލުކުރާނީއެވެ. އަދި ލޭ ނުހުއްޓި ކުރިއަށް ދާނަމަ، ފަހެ އެކަނބުލޭގެ އެވަނީ އިސްތިޙާޟާގެ ލޭ އައިސްފައިވެއެވެ. އެކަނބުލޭގެ ރުޖޫޢަވާނީ އިސްތިހާޟާއާ ބެހޭ ގޮތުން އިސްވެދިޔަ ޙުކުމްތަކަށެވެ.
