bodyAR,bodyDV
أَلَا لِلَّهِ ٱلدِّينُ ٱلۡخَالِصُۚ وَٱلَّذِينَ ٱتَّخَذُواْ مِن دُونِهِۦٓ أَوۡلِيَآءَ مَا نَعۡبُدُهُمۡ إِلَّا لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلۡفَىٰٓ إِنَّ ٱللَّهَ يَحۡكُمُ بَيۡنَهُمۡ فِي مَا هُمۡ فِيهِ يَخۡتَلِفُونَۗ إِنَّ ٱللَّهَ لَا يَهۡدِي مَنۡ هُوَ كَٰذِبٞ كَفَّارٞ3﴾,ދަންނާށެވެ. ޚާލިސް ވެގެންވާ ދީން ވަނީ ﷲ އަށެވެ. އަދި އެ އިލާހު ފިޔަވާ އެހީތެރިންތަކެއް ނެގި މީހުން (ބުންޏެވެ:) ﷲ ގެ ޙަޟްރަތަށް ތިމަންމެން ކުއްތަން ކޮށްދިނުމަށް މެނުވީ، ތިމަންމެން އެ ފަރާތްތަކަށް އަޅުކަމެއް ނުކުރަމުއެވެ. ހަމަކަށަވަރުން އެ މީހުން އެކަމާމެދު ޚިލާފުވެގެން އުޅޭކަންތަކާ ދޭތެރޭގައި ﷲ، އެ މީހުންގެ މެދުގައި ޙުކުމް ކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ދޮގުހަދާ ކާފަރުވުން ބޮޑު މީހަކަށް ﷲ ތެދުމަގެއް ނުދައްކަވާނެއެވެ.)
[الزُّمَر: 1-3].,[އައްޒުމަރު: 1-3]
ومعنى الدين هنا: العبادة، وهي: طاعة الله وطاعة رسوله ﷺ -كما سلف-، ويدخل فيها: الدعاء والاستغاثة، والخوف والرجاء، والذبح والنذر، كما يدخل فيها: الصلاة والصوم، وغير ذلك مما أمر به الله ورسوله.,މިތަނުގައި ދީނުގެ މާނައަކީ: އަޅުކަމެވެ. އެއީ: އިސްވެދިޔަ ގޮތަށް؛ ﷲ އަށް ކިޔަމަންވުމާއި، އެކަލާނގެ ރަސޫލާ ﷺ އަށް ކިޔަމަންވުމެވެ. އަދި އޭގެ ތެރެއަށް: ދުޢާކުރުމާއި، ވާތްގަށް އެދުމާއި، ބިރުވެތިވުމާއި (ރަޙްމަތަށް) އުންމީދުކުރުމާއި، ޤުރުބާންކޮށް ކަތިލުމާއި، ނަދުރު ބުނުންވެސް ވަދެއެވެ. އެއީ ނަމާދާއި، ރޯދައާއި އެނޫންވެސް ﷲ އާއި އެކަލާނގެ ރަސޫލާ އަމުރުކުރެއްވި ކަންކަން އޭގެ ތެރެއަށް ވަންނަ ގޮތަށެވެ.
فأبان سبحانه أن العبادة له وحده، وأنه يجب على العباد إخلاصها له جل جلاله؛ لأن أمره للنبي ﷺ بإخلاص العبادة له، أمر لجميع أبناء هذه الأمة.,އެހެންކަމުން އެކަލާނގެ ސުބްޙާނަހޫ ބަޔާންކުރައްވާފައި އެވަނީ: އަޅުކަންވަނީ ހަމައެކަނި އެކަލާނގެއަށް ކަމުގައިއެވެ. އަދި އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- އަށް އަޅުކަން ޚާލިޞްކުރުން އަޅުތަކުންގެ މައްޗަށް ވާޖިބުވެގެންވާ ކަމުގައިއެވެ. އެހެނީ އެކަލާނގެއަށް އަޅުކަން ޚާލިޞްކުރުމަށް އެކަލާނގެ ނަބިއްޔާ ﷺ އަށް ކުރެއްވި އަމުރަކީ: މި އުއްމަތުގެ ހުރިހާ ދަރިންނަށްވެސްވާ އަމުރުފުޅެކެވެ.
ثم بين الله عز وجل بعد ذلك عن الكفار فقال:,ދެން އެއަށްފަހުގައި ﷲ ޢައްޒަ ވަޖައްލަ ކާފަރުންގެ ކަންކަން ބަޔާންކުރައްވާ ވަޙީކުރެއްވިއެވެ:
﴿وَٱلَّذِينَ ٱتَّخَذُواْ مِن دُونِهِۦٓ أَوۡلِيَآءَ مَا نَعۡبُدُهُمۡ إِلَّا لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلۡفَىٰٓ﴾,(އެކަލާނގެ ފިޔަވައި ވާގިދޭ ވަލީވެރިންތަކެއް ނެގި މީހުން (ބުނެއެވެ.) ﷲ ގެ ޙަޟްރަތަށް ތިމަންމެން ކުއްތަންކޮށްދިނުމަށް މެނުވީ، ތިމަންމެން އެ ފަރާތްތަކަށް އަޅުކަމެއް ނުކުރަމުއެވެ...)
[الزُّمَر: 3].,[އައްޒުމަރު: 3]
فرد الله عليهم بقوله سبحانه:,ދެން ﷲ ސުބްޙާނަހޫގެ މި ބަސްފުޅުން އެމީހުންގެ މައްޗަށް ރައްދުދެއްވިއެވެ:
﴿...إِنَّ ٱللَّهَ يَحۡكُمُ بَيۡنَهُمۡ فِي مَا هُمۡ فِيهِ يَخۡتَلِفُونَۗ إِنَّ ٱللَّهَ لَا يَهۡدِي مَنۡ هُوَ كَٰذِبٞ كَفَّارٞ﴾,(...ހަމަކަށަވަރުން އެ މީހުން އެކަމާމެދު ޚިލާފުވެގެން އުޅޭ ކަންތަކާމެދު ﷲ، އެ މީހުންގެ މެދުގައި ޙުކުމް ކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ދޮގުހަދާ ކާފަރުވުން ބޮޑު މީހަކަށް ﷲ ތެދުމަގެއް ނުދައްކަވާނެއެވެ.)
[الزُّمَر: 3]،,[އައްޒުމަރު: 3]
فأخبر الله سبحانه في هذه الآية الكريمة: أن الكفار ما عبدوا الأولياء من دونه إلا ليقربوهم إلى الله زلفى؛ وهذا هو مقصد الكفار قديمًا وحديثًا، وقد أبطل الله ذلك بقوله تعالى:,ފަހެ ﷲ ސުބްޙާނަހޫ، މި މާތް އާޔަތުގައި ޚަބަރުދެއްވާފައި އެވަނީ: ﷲ ގެ ޙަޟްރަތަށް ކުއްތަންކޮށްދިނުމަށް އެދިގެން މެނުވީ ކާފަރުންވެސް އެ ވަލިއްޔުންތަކަށް އަޅުކަން ނުކުރާ ކަމުގައިއެވެ. މިއީ އިހާއި ފަހުގެވެސް ކާފަރުންގެ މަޤްޞަދެވެ. ﷲ ތަޢާލާވަނީ އެކަލާނގެ މި ބަސްފުޅުން އެކަން ބާޠިލުކުރައްވާފައިއެވެ:
﴿...إِنَّ ٱللَّهَ يَحۡكُمُ بَيۡنَهُمۡ فِي مَا هُمۡ فِيهِ يَخۡتَلِفُونَۗ إِنَّ ٱللَّهَ لَا يَهۡدِي مَنۡ هُوَ كَٰذِبٞ كَفَّارٞ﴾,(...ހަމަކަށަވަރުން އެ މީހުން އެކަމާމެދު ޚިލާފުވެގެން އުޅޭ ކަންތަކާމެދު ﷲ، އެ މީހުންގެ މެދުގައި ޙުކުމް ކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ދޮގުހަދާ ކާފަރުވުން ބޮޑު މީހަކަށް ﷲ ތެދުމަގެއް ނުދައްކަވާނެއެވެ.)
[الزُّمَر: 3]،,[އައްޒުމަރު: 3]
فأوضح الله سبحانه: كذبهم في زعمهم أن آلهتهم تقربهم إلى الله زلفى، وكفرهم بما صرفوا لها من العبادة، وبذلك يَعلم كل من له أدنى تمييز أن الكفار الأولين إنما كان كفرهم باتخاذهم الأنبياء والأولياء، والأشجار والأحجار، وغير ذلك من المخلوقات؛ شفعاء بينهم وبين الله،,ފަހެ، އެމީހުންގެ އިލާހުންތައް އެމީހުން ﷲ އާ ކުއްތަންކޮށްދޭކަމަށް ކުރި ދަޢުވާގެ ދޮގުކަމާއި، އަދި އެ ފަރާތްތަކަށް އަޅުކަން އަނބުރާލުމުން އެމީހުން ކާފަރުވެގެންވާކަން ﷲ ސުބްޙާނަހޫ އެވަނީ ސާފުކޮށް ބަޔާންކުރައްވާފައިއެވެ. ހެޔޮނުބައި ކިރިޔާވެސް ވަކިވާ މީހަކަށް އެއިން އެނގިގެންދާނީ: އިހު އުޅުނު ކާފަރުންގެ ކާފަރުކަންވެސްވީ؛ ނަބިއްޔުންނާއި ވަލިއްޔުންނާއި، ގަސްގަހާގެއްސާއި، ހިލަތަކާއި އެނޫންވެސް މަޚްލޫޤުން އެއީ ﷲ އާއި އެމީހުންނާ ދޭތެރޭ ޝަފާޢަތްތެރިވާ ބައެއްގެ ގޮތުގައި ނެގުމުން ކަމުގައިއެވެ.
واعتقادهم أنهم يَقضون حوائجهم من دون إذنه ورضاه سبحانه وتعالى، كما تشفع الوزراء عند الملوك، فقاسوه جل جلاله على الملوك والزعماء،,އަދި އެކަލާނގެ ސުބްޙާނަހޫ ވަތަޢާލާގެ އިޛްނަފުޅާއި ރުއްސެވުމާއި ނުލައި އެ ފަރާތްތައް އެމީހުންގެ ޙާޖަތްތައް ފުއްދައިދޭކަމަށް އެމީހުން ޤަބޫލުކުރުމުންނެވެ. އެއީ ވަޒީރުން، ރަސްރަސްކަލުންގެ ގާތުގައި ޝަފާޢަތްތެރިވާ ގޮތަށެވެ. ފަހެ އެމީހުން އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ރަސްރަސްކަލުންނާއި ޒަޢީމުންގެ މައްޗަށް އަޅާކިޔާ ޤިޔާސްކުރިއެވެ.
وقالوا: كما أن مَن له حاجة إلى الملك والزعيم يتشفع إليه بخواصه ووزرائه، فهكذا نحن نتقرب إلى الله بعبادة أنبيائه وأوليائه، وهذا من أبطل الباطل؛ لأنه سبحانه لا شبيه له، ولا يقاس بخلقه، ولا يَشفع أحد عنده إلا بإذنه في الشفاعة، ولا يأذن إلا لأهل التوحيد، وهو سبحانه وتعالى على كل شيء قدير، وبكل شيء عليم، وهو أرحم الراحمين، لا يخشى أحدًا ولا يخافه؛ لأنه سبحانه هو القاهر فوق عباده، والمتصرف فيهم كيف يشاء،,އަދި އެމީހުން ބުންޏެވެ: ރަސްކަލެއް އަދި ޒަޢީމެއްގެ ގާތަށް ޙާޖަތެއް ދަންނަވަން ބޭނުންވާ މީހާ؛ އެ ރަސްކަލެއްގެ ޚާއްޞަ އަރިސް މީހުންނާއި ވަޒީރުންގެ ޝަފާޢަތް ހޯދާ ގޮތަށް، އަހަރުމެންވެސް ﷲ ގެ ނަބިއްޔުންނާއި ވަލީވެރިންނަށް އަޅުކަންކޮށްގެން އެކަލާނގެއާ ކުއްތަންވާނީއެވެ. މިއީ އެންމެ ބޮޑު އެއް ބާޠިލު ކަންތަކެވެ. އެހެނީ އެކަލާނގެ ސުބްޙާނަހޫ އާ އެއްފަދަ އެއްޗެއް ނުވެއެވެ. އަދި އެކަލާނގެ ޚަލްޤުތަކުންނާ އެކަލާނގެ އަޅާކިޔާ ޤިޔާސް ނުކުރެވޭނެއެވެ. އަދި ޝަފާޢަތްތެރިވުމަށް އެކަލާނގެ ހުއްދަދެއްވާފައިވާ ފަރާތެއް މެނުވީ އެކަކުވެސް އެކަލާނގެ ޙަޟްރަތުގައި ޝަފާޢަތްތެރި ނުވެވެއެވެ. އަދި ތައުޙީދުގެ އަހުލުވެރިންނަށް މެނުވީ އެކަލާނގެ އިޛްނަ ނުދެއްވައެވެ. އަދި އެކަލާނގެ ސުބްޙާނަހޫ ވަތަޢާލާ ކޮންމެ ކަމެއްގެ މައްޗަށް ކުޅަދުންވަންތަވެގެންވެއެވެ. އަދި ކޮންމެ އެއްޗެއް ދެނެވޮޑިގެންވެއެވެ. އަދި އެކަލާނގެއީ ރަޙުމްކުރާ ފަރާތްތަކުގެ ތެރެއިން އެންމެ ރަޙުމްކުރެއްވުން ބޮޑު ފަރާތެވެ. އެއްވެސް ފަރާތެއްދެކެ އެކަލާނގެ ބިރުފުޅުވެތިނުލައްވައެވެ. އެހެނީ އެކަލާނގެ ސުބްޙާނަހޫ އެއީ އެކަލާނގެ އަޅުތަކުންގެ މަތީގައި، ގަދަވެވޮޑިގެންވާ، އަދި އެކަލާނގެ އެދިވޮޑިގެންނެވި ގޮތަކަށް އެމީހުންނާ މެދުގައި ކަންތައް ކުރައްވާ އިލާހެވެ.
بخلاف الملوك والزعماء، فإنهم لا يقدرون على كل شيء، فلذلك يحتاجون إلى من يعينهم على ما قد يعجزون عنه؛ من وزرائهم وخواصهم وجنودهم، كما يحتاجون إلى تبليغهم حاجات من لا يعلمون حاجته، فيحتاجون إلى من يستعطفهم ويسترضيهم من وزرائهم وخواصهم،,އެއީ ރަސްރަސްކަލުންނާއި ޒަޢީމުންނާ ޚިލާފަށެވެ. އެހެނީ އެމީހުންނީ ކޮންމެ ކަމެއްކުރަން ކުޅަދާނަ ބައެއް ނޫނެވެ. އެހެންވެގެން އެމީހުން ނުކުޅެދޭ ކަންތައް ކުރަން އެމީހުންނަށް އެހީވެދޭނެ، ވަޒީރުންނާއި، އަރިސް މީހުންނާއި، ސިފައިންނަށް ޙާޖަތް ޖެހެއެވެ. ހަމައެފަދައިން އެމީހަކު ޙާޖަތްޖެހިގެން ވާކަން އެމީހުންނަށް ނޭނގޭ މީހުންގެ ޚަބަރު އެމީހުންނަށް ފޯރުކޮށްދޭނެ މީހުންނަށްވެސް ބޭނުންޖެހެއެވެ. އަދި ވަޒީރުންނާއި އަރިސްމީހުންގެ ތެރެއިން، އެ ރަސްރަސްކަލުންނާއި ޒަޢީމުންގެ ހަމްދަރުދީވުމާއި ރުހުން ހޯދާނޭ މީހުންވެސް ބޭނުންވެއެވެ.
أما الرب عز وجل فهو سبحانه غني عن جميع خلقه، وهو أرحم بهم من أمهاتهم، وهو الحاكم العدل، يضع الأِياء في مواضعها، على مقتضى حكمته وعمله وقدرته، فلا يجوز أن يقاس بخلقه بوجه من الوجوه،,އަނެއްކޮޅުން ރައްބު ޢައްޒަ ވަޖައްލައަށް ބަލާއިރު، ފަހެ އެކަލާނގެ ސުބްޙާނަހޫއީ އެކަލާނގެ ހުރިހާ ޚަލްޤުތަކުންނާ ނުލާ ފުދިވޮޑިގެންވާ އިލާހެވެ. އަދި އެމީހުންގެ މައިންނަށް ވުރެވެސް ބޮޑަށް އެކަލާނގެ އެމީހުންނަށް ރަޙުމްކުރައްވައެވެ. އަދި އެކަލާނގެއީ ޢަދުލުވެރިވެވޮޑިގެންވާ ޙުކުމްކުރައްވާ އިލާހެވެ. އެކަލާނގެ ޙިކްމަތްފުޅާއި، ޢިލްމުފުޅާއި، ކުޅަދުންވަންތަކަން ނިޔާކުރާ ގޮތަށް ތަކެތި އޭގެ (ޙައްޤު މުނާސަބު) މަޤާމުތަކަށް އެކަލާނގެ ލައްވައެވެ. އެހެންކަމުން އެއްވެސް ގޮތަކުން އެކަލާނގެ ޚަލްޤުތަކުންނާ އެކަލާނގެ ޤިޔާސްކޮށް އަޅާކިޔުން ހުއްދަވެގެން ނުވެއެވެ.
ولهذا أوضح سبحانه في كتابه: أن المشركين قد أقروا بأنه الخالق الرازق المدبر، وأنه هو الذي يجيب المضطر، ويكشف السوء، ويحيي ويميت، إلى غير ذلك من أفعاله سبحانه.,މިހެންވެ އެކަލާނގެ ސުބްޙާނަހޫ އެކަލާނގެ ފޮތުގައި ޞަރީޙަކޮށް ބަޔާންކުރައްވާފައި ވަނީ: އެކަލާނގެއީ ޚަލްޤުކުރައްވާ، ރިޒްޤުދެއްވާ، ތަދްބީރުކޮށް ހިންގަވާ ފަރާތްކަމާއި، އަދި އެކަލާނގެ ދަތި ޙާލުގައި ޖެހިފައިވާ މީހާއަށް އިޖާބަދެއްވާކަމާއި، ނުބައިކަން ކަޝްފުކުރައްވާ، ދިރުއްވާ އަދި މަރުގަންނަވާކަމާއި، އަދި އެނޫންވެސް އެކަލާނގެ ސުބްޙާނަހޫ ކުރައްވާ މިފަދަ ކަންކަމަށް މުޝްރިކުން އިޤުރާރުވިކަމުގައިއެވެ.
ولقد كانت الخصومة بين المشركين وبين الرسل في إخلاص العبادة لله وحده، كما قال جل جلاله:,އަދި މުޝްރިކުންނާއި ރަސޫލުންނާ ދެމެދު ދެބަސްވުމާއި ޚިލާފުވުން އޮތީ އަޅުކަން ހަމައެކަނި ﷲ އަށް ޚާލިޞްކުރުމުގައިއެވެ. އެއީ އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ވަޙީކުރެއްވި ގޮތަށެވެ:
﴿َوَلَئِن سَأَلۡتَهُم مَّنۡ خَلَقَهُمۡ لَيَقُولُنَّ ٱللَّهُ...﴾,(އެއުރެން ހެއްދެވީ ކާކުތޯ، އެއުރެންނާ ކަލޭގެފާނު ސުވާލުކުރައްވައިފިނަމަ، އެއުރެން ބުނާނެކަން ކަށަވަރެވެ. اللَّه އެވެ...)
[الزُّخرُف: 87]،,[އައްޒުޚްރުފު: 87]
وقال تعالى:,އަދިވެސް އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿قُلۡ مَن يَرۡزُقُكُم مِّنَ ٱلسَّمَآءِ وَٱلۡأَرۡضِ أَمَّن يَمۡلِكُ ٱلسَّمۡعَ وَٱلۡأَبۡصَٰرَ وَمَن يُخۡرِجُ ٱلۡحَيَّ مِنَ ٱلۡمَيِّتِ وَيُخۡرِجُ ٱلۡمَيِّتَ مِنَ ٱلۡحَيِّ وَمَن يُدَبِّرُ ٱلۡأَمۡرَۚ فَسَيَقُولُونَ ٱللَّهُۚ فَقُلۡ أَفَلَا تَتَّقُونَ31﴾,(ކަލޭގެފާނު ވިދާޅުވާށެވެ: އުޑުންނާއި ބިމުން ތިޔަބައިމީހުންނަށް ރިޒްޤު ދެއްވަނީ ކޮން ފަރާތެއްހެއްޔެވެ؟ ނުވަތަ އިވުމާއި ފެނުން މިލްކު ވެގެންވަނީ ކޮން ފަރާތަކަށްހެއްޔެވެ؟ އަދި މަރުވެފައިވާ ތަކެތިން ދިރޭތަކެތި ނެރުއްވައި، ދިރޭތަކެތިން މަރުވެފައިވާ ތަކެތި ނެރުއްވަނީ ކޮން ފަރާތެއްހެއްޔެވެ؟ އަދި އެންމެހާ ކަންތައް ތަދްބީރު ކުރައްވަނީ ކޮން ފަރާތެއްހެއްޔެވެ؟ ފަހެ އެ މީހުން ބުނާނެއެވެ: ﷲ އެވެ. ދެން ކަލޭގެފާނު ވިދާޅުވާށެވެ: ފަހެ ތިޔަބައިމީހުން (އެ އިލާހަށް) ތަޤުވާވެރި ނުވާނަންހެއްޔެވެ؟)
[يونس: 31]،,[ޔޫނުސް: 31]
والآيات في هذا المعنى كثيرة.,މި މާނައިގައިވާ އާޔަތްތައް ގިނަވެގެންވެއެވެ.
وقد سبق: ذكر الآيات الدالة على أن النزاع بين الرسل وبين الأمم، إنما هو في إخلاص العبادة لله وحده، كقوله سبحانه:,ރަސޫލުންނާއި އުއްމަތްތަކާ ދެމެދު ދެބަސްވުމާއި ޚިލާފު އޮތްކަން ކަށަވަރީ ﷲ އަށް އެކަނި އަޅުކަން ޚާލިޞްކުރުމާ މެދުގައިކަމަށް ދަލީލުކުރާ އާޔަތްތައް އިސްވެ ބަޔާންވެއްޖެއެވެ. އެއީ އެކަލާނގެ ސުބްޙާނަހޫގެ މި ބަސްފުޅުފަދައިންނެވެ:
﴿وَلَقَدۡ بَعَثۡنَا فِي كُلِّ أُمَّةٖ رَّسُولًا أَنِ ٱعۡبُدُواْ ٱللَّهَ وَٱجۡتَنِبُواْ ٱلطَّٰغُوتَ...﴾,(ހަމަކަށަވަރުން، ތިމަންއިލާހު ކޮންމެ އުއްމަތެއްގައި ރަސޫލަކު ފޮނުއްވީމެވެ. އެއީ، ތިޔަބައިމީހުން اللَّه އަށް އަޅުކަންކުރުމަށާއި، ޠާޣޫތުންނާ އެއްކިބާވުމަށް އެންގެވުމަށެވެ...)
[النحل: 36]،,[އައްނަޙްލު: 36]
وما جاء في معناها من الآيات.,އަދިވެސް އެ މާނައިގައި އައިސްފައިވާ އާޔަތްތަކެވެ.
وبَيَّن سبحانه في مواضع كثيرة من كتابه الكريم شأن الشفاعة، فقال تعالى:,އަދި އެކަލާނގެ ސުބްޙާނަހޫގެ މާތްވެގެންވާ ފޮތުގެ އެތައް ތަނެއްގައި ޝަފާޢަތުގެ ވާހަކަ ބަޔާންކުރެއްވިއެވެ. އެގޮތުން އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿َ...مَن ذَا ٱلَّذِي يَشۡفَعُ عِندَهُۥٓ إِلَّا بِإِذۡنِهِ...﴾,(...އެއިލާހުގެ އިޛުނަފުޅާ ނުލާ އެއިލާހުގެ ޙަޟްރަތުގައި ޝަފާޢަތްތެރިވެވޭނީ ކޮން ފަރާތަކަށް ހެއްޔެވެ!..)
[البقرة: 255]،,[އަލްބަޤަރާ: 255]
وقال عز وجل:,އަދިވެސް އެކަލާނގެ ޢައްޒަ ވަޖައްލަ ވަޙީކުރެއްވިއެވެ:
﴿وَكَم مِّن مَّلَكٖ فِي ٱلسَّمَٰوَٰتِ لَا تُغۡنِي شَفَٰعَتُهُمۡ شَيۡـًٔا إِلَّا مِنۢ بَعۡدِ أَن يَأۡذَنَ ٱللَّهُ لِمَن يَشَآءُ وَيَرۡضَىٰٓ26﴾,(އަދި ﷲ އިރާދަކުރައްވާ މީހަކަށް އެ އިލާހުގެ އިޛްނަ ދެއްވާ ރުހިވޮޑިގަތުމަށް ފަހުގައި މެނުވީ، އެ މީހުންގެ ޝަފާޢަތުން އެއްވެސްކަމެއް ފުއްދައިނުދޭ ކިތައްކިތައް މަލާއިކަތުން އުޑުތަކުގައި ވޭހެއްޔެވެ؟)
[النجم: 26].,[އައްނަޖްމު: 26].
وقال في وصف الملائكة:,އަދިވެސް މަލާއިކަތުން ޞިފަކުރައްވާ އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿...وَلَا يَشۡفَعُونَ إِلَّا لِمَنِ ٱرۡتَضَىٰ وَهُم مِّنۡ خَشۡيَتِهِۦ مُشۡفِقُونَ﴾,(...އަދި އެކަލާނގެ ރުހިވޮޑިގެންވާ އަޅަކަށް މެނުވީ، އެބޭކަލުން ޝަފާޢަތްތެރިއެއް ނުވާނެތެވެ. އަދި އެބޭކަލުން ތިއްބަވާނީ، އެކަލާނގެ ހައިބަވަންތަކަމަށް ބިރުވެތިވެގެންނެވެ.)
[الأنبياء: 28].,[އަލްއަންބިޔާއު: 28]
وأخبر جل جلاله أنه لا يرضى من عباده الكفر، وإنما يرضى منهم الشكر، والشكر هو توحيده والعمل بطاعته، فقال تعالى:,އަދި އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ޚަބަރުދެއްވާފައިވަނީ، އެކަލާނގެ އަޅުތަކުންގެ ކިބައިން ކުފުރަށް އެކަލާނގެ ނުރުއްސަވާކަމެވެ. އެކަލާނގެ އެމީހުންގެ ފުށުން ރުއްސަވާކަން ކަށަވަރީ ޝުކުރުވެރިވެގެންވުމަށެވެ. އަދި ޝުކުރުވެރިވުމަކީ: އެކަލާނގެ އެއްކައުވަންތަކޮށް، އަދި އެކަލާނގެ އަށް ކިޔަމަންތެރިވެގެން ޢަމަލުކުރުމެވެ. އެގޮތުން އެކަލާނގެ ތަޢާލާ ވަޙީކުރެއްވިއެވެ:
﴿إِن تَكۡفُرُواْ فَإِنَّ ٱللَّهَ غَنِيٌّ عَنكُمۡۖ وَلَا يَرۡضَىٰ لِعِبَادِهِ ٱلۡكُفۡرَۖ وَإِن تَشۡكُرُواْ يَرۡضَهُ لَكُمۡ...﴾,(ތިޔަބައިމީހުން ކާފަރު ވާނަމަ، ފަހެ ﷲ އީ، ތިޔަބައިމީހުންނާ ނުލައި، ފުދިވޮޑިގެންވާ އިލާހެވެ. އަދި އެ އިލާހުގެ އަޅުންނަށް ކާފަރުކަމަށް އެ އިލާހު ނުރުއްސަވައެވެ. އަދި ތިޔަބައިމީހުން ޝުކުރުކުރާނަމަ، އެ އިލާހު އެ ކަމަށް ތިޔަބައިމީހުންނަށް ރުހިވޮޑިގެންވެއެވެ...)
[الزُّمَر: 7].,[އައްޒުމަރު: 7]
وروى البخاري في صحيحه عن أبي هريرة رضي الله عنه أنه قال: يا رسول الله! مَن أسعد الناس بشفاعتك؟ قال:,"އަދި އަލްބުޚާރީ އެކަލޭގެފާނުގެ ޞަޙީޙުގައި އަބޫ ހުރައިރާ رضي الله عنه ވިދާޅުވިކަމަށް ރިވާކުރެއްވިއެވެ: ""އޭ ﷲ ގެ ރަސޫލާއެވެ! ކަލޭގެފާނުގެ ޝަފާޢަތުން އެންމެ ބާއްޖަވެރިވެގެންވާ މީހަކީ ކޮބައިތޯއެވެ؟"" އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ:"
«مَنْ قَالَ: لَا إِلهَ إِلَّا اللهُ خَالِصًا مِنْ قَلْبِهِ».,"""އެމީހެއްގެ ހިތުން އިޚްލާޞްތެރިވެގެން لَا إِلَهَ إِلَّا اللهُ ކިޔައިފި މީހާއެވެ."""
أو قال:,ނުވަތަ ޙަދީޘްކުރެއްވިއެވެ:
«مِنْ نَفْسِهِ».,"""އެމީހެއްގެ ނަފްސުން (އިޚްލާޞްތެރިވެގެންވާ ޙާލު)..."""
وفي الصحيح عن أنس رضي الله عنه عن النبي ﷺ أنه قال:,އަދިވެސް ޞަޙީޙުގައި އަނަސް رضي الله عنه ގެ އަރިހުން ރިވާވެގެންވެއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިކަމަށް ރިވާކުރެއްވިއެވެ:
«لِكُلِّ نَبِيٍّ دَعْوَةٌ مُسْتَجَابَةٌ، فَتَعَجَّلَ كُلُّ نَبِيٍّ دَعْوَتَهُ، وَإِنِّي اخْتَبَأْتُ دَعْوَتِي شَفَاعَةً لِأُمَّتِي يَوْمَ الْقِيَامَةِ، فَهِيَ نَائِلَةٌ إِنْ شَاءَ اللَّهُ مَنْ مَاتَ مِنْ أُمَّتِي لَا يُشْرِكُ بِاللَّهِ شَيْئًا».,"""ކޮންެމެ ނަބިއްޔަކަށް އިޖާބަވެވިގެންވާ ދުޢާއެއް ލިބިގެންވެއެވެ. ދެންފަހެ ކޮންމެ ނަބިއްޔަކު، އެ ނަބިއްޔަކަށް ލިބިގެންވާ ދުޢާއާއިގެން އަވަސްވެލެއްވިއެވެ. އަދި ތިމަންކަލޭގެފާނުގެ ދުޢާ، ޤިޔާމަތްދުވަހު ތިމަންކަލޭގެފާނުގެ އުއްމަތަށް ހުރި ޝަފާޢަތެއްގެ ގޮތުގައި ފަހަށް ރައްކާކުރެއްވީމެވެ. ފަހެ ތިމަންކަލޭގެފާނުގެ އުއްމަތުން، ﷲ އާ އެއްވެސް އެއްޗެއް ޝަރީކު ނުކުރާ ޙާލު މަރުވެއްޖެ މީހަކަށް އެ ޝަފާޢަތް إن شاء الله ލިބޭހުއްޓެވެ."""
والأحاديث في هذا المعنى كثيرة.,މި މާނައިގައިވާ ޙަދީޘްތައް ގިނަވެގެންވެއެވެ.
وجميع ما ذكرنا من الآيات والأحاديث يدل على أن العبادة حق الله وحده، وأنه لا يجوز صرف شيء منها لغير الله، لا للأنبياء ولا لغيرهم، وأن الشفاعة مِلك لله جل جلاله، كما قال سبحانه:,އަހަރުމެން މި ނަންގަތް ހުރިހާ އާޔަތްތަކާއި ޙަދީޘްތައް ދަލީލުކުރަނީ: އަޅުކަމަކީ ހަމައެކަނި ﷲ ގެ ޙައްޤުފުޅެއް ކަމުގައިއެވެ. އަދި އެއިން އެއްވެސް ކަމެއް ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް، ނަބިއްޔުންނަށްވެސް އެނޫން ބަޔަކަށްވިޔަސް އަނބުރާލުން ހުއްދަވެގެން ނުވާކަމެވެ. އަދި ޝަފާޢަތަކީ އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ-ގެ މިލްކެއްކަމެވެ. އެއީ އެކަލާނގެ ސުބްޙާނަހޫ ވަޙީކުރެއްވި ފަދައިންނެވެ:
